,confessions,categories
404,"Whoever lost your ez link card, comment here and I’ll pass it back to you
","Lost and Found
SHARE:"
405,"Hi guys! I lost a black sandisk thumbdrive around Biz or Utown! Its really important to me! Do comment here if you happen to pick it up!
","Lost and Found
SHARE:"
406,"I lost my iphone charger in YIH Student’s Lounge. It looks like the photo attched (along with an adapter). If anyone saw it, please help return me! Thank you so much! 
","Lost and Found
SHARE:"
407,"Hi everyone! I have lost a black ASUS wired mouse around FASS or Engineering. Please comment if you see it. Thank you!
","Lost and Found
SHARE:"
408,"Puppy, 

We don't talk anymore, what with your self-diagnosed crazy bipolar current girlfriend and me moving on with my life to cut toxicity out of it.

But I love you and I miss you. I always have and always will. 

There is a part in you that is only for me. She cannot touch it, no matter how hard she may try. And after she has left you I will still be here. I will still be here long after she has forgotten your name. 
","Lost and Found, Romance, Rant, Nostalgia
SHARE:"
409,"hello! I've lost a blue A5 Starbucks 2018 planner in school in week 5, there should be a name inside. Please drop it off at the CLB counter if you've found it! Or lmk if you've already left it anywhere else. Thanks a million!!
","Lost and Found
SHARE:"
410,"Am a prospective student wanting to find out about the new-ish data science course!
How much mugging is required? What kind of industries can I enter with a data science degree? Any interesting things to know about the course? Will doing data science make me lots of money? Thanks! :)
","Lost and Found
SHARE:"
411,"Hi, I left my pink (coach) long wallet in Biz 2 yesterday evening with my IC, cards and some cash inside. If anyone found it, can you please contact me @ e0053349@u.nus.edu !!! Thanks 
","Lost and Found
SHARE:"
412,"Found a little green bird (probably a parrot) at AS6 level 4 near the toilets and the staircase. I don't know how to handle it so I handed over to the cleaner uncle who is in charge of AS building. If there is anyone who owns it, please try to contact the cleaners.
","Lost and Found
SHARE:"
413,"I lost my laptop at E3-06-10 on valentines day. If you have it please contact me at E0175496@u.nus.edu
","Lost and Found
SHARE:"
414,"Person who left your  earpiece in s17 0611. It’s with me. You can email me to claim it :) e0026560@u.nus.edu
","Lost and Found
SHARE:"
415,"Today the engin doraemon boiboi made my day. he had his usual god-tier bangs and wore his special doraemon shirt. 
Please don't ever cut ur bangs 
","Lost and Found, Romance
SHARE:"
416,"My mother grew up in a family that clearly privileges the males in the household disproportionately more. It doesn't help that she only has one male sibling. 

The only male heir was the centre of the entire family. He was the youngest, because they tried several times in hope that they would conceive a son.

She is the eldest sister. And being the eldest in the 60s-70s meant that she had to shoulder a huge portion of the domestic chores, caring for younger siblings, etc. She was her mother's best helper, the one who knew all along the silent hardships and untold sufferings that my grandma kept to herself. 

But my mother, despite all her contributions to the family, was not well-appreciated. 

She never got to eat the drumstick during special occasions. She never got the extra dollars to get new clothes for the year. What extra resources was available in her poor household went to the golden boy. The one who had the right biological composition and genitalia to become the symbol of hope and progress for the family. 

She grew hard under the abuse and indignities of favouritism. She knew that it was unfair her and her sisters were doing so much but her brother remained the only one who was praised for tiny steps. 

She even had to fight to pursue her education in diploma. She got it on scholarship, much to the resistance of her parents. 

Even though the diploma education was sponsored, it was not free because it took up two years, and time is money because she could have been working to provide for her brother's education. I am glad she insisted on the diploma for herself. At least she could break out of where she came from and to Singapore. She was most successful amongst her siblings to break out of the poverty trap.

And, when my grandma suffered a stroke, she depleted all her CPF savings (10 years of slogging her guts out) to pay the high cost of hospital treatment and nursing home fees as a PR. 

Fast forward, my mother, now a 50 years old woman is now living a relatively adequate life. Not rich, not even close. But just enough to live without fearing  insufficiency.

Both her children are in university. Intergenerational mobility seems to be looking promising for her. But as her daughter, I see and experience it - the continuity of the ""son privilege"" tradition.

I cannot believe my mother would continue to practise a habit that she suffered so much for. My mother loves my brother very much. It has reached a point she doesn't bother to cover up the bias. I used to beg my father to persuade her to love me a little more but that was ten years ago. 

How does she not understand the importance of treating and loving your children equally? Does she want me to go through the exact same troubles she had when younger? 

When you play favourites with the children, you divide the family inevitably. You estrange your child from yourself and the siblings from each other. In a nuclear family with average one two children, can two siblings afford to be on bad terms? Who will they rely on as they become older? 

Why wouldn't she think of it? This is the part that infuriates me the most - not even the actual favouritism. But the very fact that you have first-hand experience of being the neglected child and yet you CHOSE to let it happen again. 

I love my mother, but maybe because I feel obligated to. I love my mother in a way that is never consistent. How can I be consistent? I get food, shelter, warmth and free home Wi-Fi. 

But I don't have love.  

Oh. And she doesn't keep in much contact with her brother ever since.
","Funny, Lost and Found, Romance, Rant, Nostalgia, Advice
SHARE:"
417,"To the EC3342 student who left ur file in tutorial today,  ur file is with me. 

(ur notes are really nice btw)
","Lost and Found
SHARE:"
418,"I left my wallet (in a black pouch) this morning around 2-3am on the table outsideThe Tea Party opp yih. It was gone this morning when I went back. Believe no Tea Party staff would have see it since they arent even open during the whole period. If anyone happen to take it, please return to Office of Student Affairs asap. Thank you! Your kindness is very much appreciated (:
","Lost and Found
SHARE:"
419,"Nobody here.

Real one.

Discussion about who should pay on dates and Ben's pragmatic thoughts. But I want to talk about it from a wider perspective. Because if your ultimate goal is to maximise the chance of your first date leading to another and another boils down to knowing whether you should pay for it (or not), then you have asked the wrong question.

However, first let me say that for undergrad uni students (I presume to be the majority audience here), the dating environment will change very quickly once you exit uni and go into the working world, and Ben's advice will be much less useful then (alternatively, just as irrelevant then, depending on your views).

But let's talk about the context of being in uni: you're young, stupid, poor, and have a lot of free time (you think that last part is not true - you'll find out otherwise once it's too late to appreciate it). These traits characterise most uni students, regardless of gender.

Hold that thought.

Allow me to segue to a wider point - the dating metagame is nested within an even bigger metagame that is your life. I don't mean your everyday pedestrian life. I mean what you consider your life's purpose and goals are. You may not think of this consciously, but you act on these all the time; for example, you are in uni because at least one of these are probably true: you value the pursuit of the knowledge you are currently attempting to attain (knowledge pursuit), you do it because you have no idea what else to do (pursuing path of least resistance/following peer/societal/familial pressure), you are seeking to improve your future earning potential (pragmatism).

I would say the first priority for someone of your age is to think about and establish your goals in life and how you will work towards them. Only if you have goals can you derive purpose. Why? *Because a sense of meaning and purpose in life are obtained by moving closer to your goals* The converse is also true - if you have no goals, then you cannot be disappointed, because you cannot fail if you were not aiming for anything in the first place. And kids learn very quickly a sense of shame or embarrassment from failing (from adults and from their peers), so they avoid it by never setting or declaring any goals. 

There is a potential discussion here about Singapore society stigmatising failure and the resultant lack of innovation/creativity, but I want to stay on point.

Ok back to goals and purpose. In Singapore, we are free (don't laugh). People, especially young people like you immediately think ""shiok, there are so many things I can do and say and no one can stop me!"". Which is true, but is also narrow minded. Because freedom means people are also free to do nothing. And you know what? Most people exercise their freedom to do just that.

It may not be very obvious to an undergrad, but once you get off the ferris wheel of education, grades hardly matter. What matters are your accomplishments. When you say you really love animals, I want to know how many times you volunteer at a vet clinic or animal shelter or dogsit for people who go on vacation. I am not interested in how many hours a day you spend watching cat videos on youtube. When you say you really love food, I want to know which recipes you have perfected and taken to the next level, not which restaurants you have eaten at. Because people care about action, they don't care about claims which cannot be substantiated. 

Imagine being told :this product very good one, everyone uses it! When asked who uses it: errr .... aiya, so many... a lot la, you just ask around! The second statement contradicts the first - the intended impression that the sales person wants to convey is that a lot of people use it, but he/she is unable to substantiate or particularise that claim, so how it really be so commonly used?

So if you haven't, and I'd wager that the majority of you haven't, it's time to ask yourself what do I want to be? As the children's ditty goes: rich man, poor man, beggar man, thief; #doctor, #lawyer, Indian Chief.

So what's the relevance of this unsolicited boring advice? It is that if you set yourself meaningful goals and actively work towards them, you will have a sense of meaning and purpose in life, and thereby carry yourself with confidence and have meaningful things to talk about with people. When you do, then others will preferentially consider you as a mating candidate compared to those who do not! I would wager that this is such a big advantage over others who do not do this that the question of whether the boy pays for the meal or not will become irrelevant if you manage to do this.

The best part of this is: even if that date doesn't go well, you still have the fact that you are leading a meaningful life moving closer to your goals, so you still win in the most important metagame out there!

Some additional points:
1. This is equally applicable to boys and girls - so none of that gender blah blah here
2. This rests entirely on your goals being truly meaningful. What is meaningful? Well like I said you are free - free to decide what that 'meaningful' means. What, you thought being free meant no responsibilities? Wrong - you are free to choose whatever you want (from your options available at the time), but you also have to accept the consequences of your choices.
3. Suppose you do the above, and he (or she) still doesn't want to go out with you on another date (suppose for the sake of argument they say it's entirely because you didn't offer to pay). Congratulations - you have dodged a bullet, and there are others who will be willing to go out with you in the near future (or already, you just don't know it yet).
4. I will only reply to replies in this thread, so if you want a response from me, please reply here only.
5. There is a reference to my identity somewhere here if I somehow need to verify myself as author.

Summary: concentrate on the big picture and don't sweat the small stuff. Prioritise personal development and goal setting - if you manage to do that, dating will sort itself out. If you don't manage to do that, dating will not provide you satisfaction or happiness.
","Lost and Found, Romance, Advice
SHARE:"
420,"Hi friends, I lost a gold casio watch today around LT10 (arts). If you have seen it please contact me at jodie@u.nus.edu thank you!
","Lost and Found
SHARE:"
421,"I lost a card holder, yellow in colour with a cartoon bear as the picture of it. Inside, there are Matriculation card, student pass and ezlink card. I should lost it when I leave college of alice and peter tan around 6pm to multi-purpose hall 1. I find that I lost it around 7pm after return to capt. I walk down to multi-purpose hall 1 from utown. Please reply here if u saw it.
","Lost and Found
SHARE:"
422,"I have lose my card holder (yellow,have a bear on it with my ezlink card, student card and paas in it. I should lose it from 6pm to 715pm, from capt to the multi purpose hall 1. Thanks.
","Lost and Found
SHARE:"
423,"May I know how I can take back my application for NUS Valentine's Day 2018 Blind Matchmaking? I think I have made a mistake. 
","Lost and Found, Romance
SHARE:"
424,"Looking for the doraemon boiboi from engin. his bangs are a tier apart from any other guy's bangs. when he wears sweat pants i cant help but think he's a kpop dancer. sad that he doesnt notice me and doesnt wear his doraemon shirt anymore :(
","Lost and Found, Romance
SHARE:"
425,"For fellow commuters of the NUS shuttle bus:

To those who refuse to move in and take a seat on the NUS shuttle buses, please stop doing it. There is nothing at the back to be afraid of. Should be put dollar notes there for incentive? 
 
Watching the illogical emptiness at the back of the bus while gripped with desperation to get up the bus is immensely frustrating. 

Everyone (98%) is going to get down at Utown, KR mrt or some other common nexus point in school with high flows of human traffic. So don't worry. You will get off the bus. Even if you are at the back of it. Trust me.

To those waiting to board the bus, stop crowding the entrance. Surely we don't need an entire research to prove that blocking the entrance of the bus where people alight will cause only greater inefficiency. 

Don't ""tsk"" if someone steps on your foot as a consequence of where you are standing. You are more likely to be stepped by standing there. Sounds harsh, but it is true. 

To those who like to talk and chat WHILE boarding and alighting, please hold your conversations until you are in the bus space or outside. We all want to get up and get out quickly. Nobody wants to hear about your one night stand or whether you are hungry. We can't leave if you keep turning your head round to continue your talking while shuffling 0% out of the bus.

To those who swing wildly while clutching onto the dangling handlebars, your bag smashing into my abdomen and ribcage hurts. Please try to gain some stability and balance. I know its fun to swing around but it hurts me.

Let's make our trips around school a more pleasant journey! 
","Funny, Lost and Found, Romance, Rant, Nostalgia, Advice
SHARE:"
426,"Hi, I lost an earpiece pouch( white in Color with the word ONKYO) on it, it has a pink and white earpiece and an iPhone adaptor inside too. I lost on the 8th of Feb (Thursday) at around 7pm while boarding A2 and I left the bus at opposite university hall. Anybody whose seen it please contact me! 
","Lost and Found
SHARE:"
427,"Hello everyone! Lost my macbook pro 13"" (2012 edition) at the MPSH 1-6 today (11/2/18). The macbook comes with a grey case and the wallpaper/log-in page is an inspirational quote about the universe. If anyone has found it please reply on this thread on the Whispers page thank you! It means a lot to me, so thank you everyone for your help :) 
","Lost and Found
SHARE:"
428,"Has anyone found a HP x360 Spectre 17” laptop? I lost mine on 09/02/18 after my math tutorial which ended at 5pm. I left it at EA-06-04 and when I went back to search for it when I left it behind, it was no longer there. Looked for the campus security but no one has returned any laptop. My tutor helped me to send an email regarding my lost laptop but no one has seen it. Does anyone knows if there is a class held in EA-06-04 after 5pm? Your help is greatly appreciated!
","Lost and Found
SHARE:"
429,"Hi! I might have dropped my driver's license on 07/02/18, around 1.30PM to 2PM at upper deck (air-conditioned). I was wondering if somebody picked it up because I would really like to have my license back. Please comment! Thank you :)
","Lost and Found
SHARE:"
430,"Hey guys, I dropped my wallet (Brand: Porter International, Color: Black) in utown foodclique or NAK auditorium yesterday (06/02/18) between 1.50pm to 3.40pm. If Someone picked it up can you drop it with the student service center in YIH or utown financial aid office? I'm more interested in getting all the cards back. You can keep the cash if u want it. I have my matric card inside as well and can be reached with email. Fingers crossed!
","Lost and Found
SHARE:"
431,"Heyo guys so I just lost a blue and brown wallet outside LT27 (Science)/D2/Utown on Friday afternoon, and if anyone finds it please reply to this post stating you've found it and I'll pm you! Thanks guys!!!
","Lost and Found
SHARE:"
432,"Hello! Has anyone found a maroon laptop bag during the career fair on 2nd Feb? There's precious notes inside ):
","Lost and Found
SHARE:"
433,"Hey guys so I lost my orange NUs ez-link card at either the business faculty or icube! Name on the card is Ong Wei Jian Daniel. Would be good to let me know if anyone found it!
","Lost and Found
SHARE:"
434,"Hi! If anyone saw/picked up a red and black wallet with the words ""I'm not lazy, I'm just conserving energy"", please comment and I'll dm you. It contains some cards, including my NRIC and matriculation card. Thank you very much!
","Lost and Found
SHARE:"
435,"I left a very old lenovo laptop (visibly it seems like it's flaking) in Utown food clique/flavours today after gazing too much at the moon... It is in an equally old laptop case which is also visibly flaking. It was about 9.30pm if anyone saw it/know someone who took it please reply thanks!
","Lost and Found
SHARE:"
436,"Hi! I lost my Samsung laptop stylus in LT8! Its grey/silver color. If anyone has found it please let me know. Thank you :)
","Lost and Found
SHARE:"
437,"Hi, I lost my thumbdrive and it means a lot to me. I last use it to print stuff at the science library on 29 Jan (Monday) morning. It is a blue, SanDisk thumbdrive and has a grey strap attached to it. 
If anyone finds it, pls reply in the comment! Thanks!
","Lost and Found
SHARE:"
438,"Hello if any kind soul found my NUS concession card (Sxxxx801H) could you please let me know!!!!!! Thank youuu
","Lost and Found
SHARE:"
439,"If anyone found a black audio technica earpiece (lost yesterday) please return it to YIH student service centre lost n found.  Possible locations: LT7, S16 04-31 and Biz 2
","Lost and Found
SHARE:"
440,"This was left on a table in the library yesterday. It's at the loans desk. 
","Lost and Found
SHARE:"
441,"I have lost an LV wallet last night 29/01/18 and if any kind soul found it near Yusof Ishak, LT4 or PGPR could they please return it to campus security.
","Lost and Found
SHARE:"
442,"For anyone who were at ThinkLab (Computer Center Building) on 29th January (Monday) after 12pm, I think I dropped my wallet (brown & yellow) there. If anyone has it please return it to YIH Student Service Center Lost & Found. If anyone has any info (saw it being taken, etc.) please comment below or post another confession with the info. Thanks.
","Lost and Found
SHARE:"
443,"Hi, I lost my concession card, It has a card sticker applied on the reverse side. and the last NRIC number ends with T. If any kind soul finds it, please drop in to the campus security. Thanks.
","Lost and Found
SHARE:"
444,"Is it possible to transfer to NUS Business School (Accounting)? how tedious would it be? 
","Funny, Lost and Found, Romance, Rant, Nostalgia, Advice
SHARE:"
445,"Hi #45700, your iPad was passed to one of the ES tutors. Check with them!
","Lost and Found
SHARE:"
446,"For engineering students who attended ES2331 panel discussion on 26 Jan at UT auditorium 2, I left there when my ipad still charging on the floor and it’s gone when I came back to find it. If anyone has it or happened to see it was being taken away please comment below so I can pm you. 
","Lost and Found
SHARE:"
447,"Hey I misplaced my black champion sweater around the area outside Starbucks. Please reply if you've seen it around. It's new and a gift from someone close so i'd really like to find it back.
","Lost and Found
SHARE:"
448,"Did anybody see an asus laptop charger at E2-03-09 (PC6)? I think I left my charger there on Wednesday, at the back row at around 4pm. It was not there anymore when I went back after 8pm.
","Lost and Found
SHARE:"
449,"anyone in here ever transferred from fass to biz (accountancy)? pls share me some insights on how you can successfully transferred to biz!! 
","Lost and Found, Rant, Nostalgia, Advice
SHARE:"
450,"Good afternoon. I want your help on finding the owner of the lost phone which I found in Sunday night 21/1.
It was a Nexus LG, found lying on the grass of the side road, from the bus stop beside Utown (the one beside the Clementi road). The phone number is 82034774 and the owner seemed to be a Japanese (coz I saw the screen full of Japanese letters)
I was waiting for the owner to realize they lost their phone and call the phone, but nothing still.
The owner have locked the phone on Monday morning, so I have no idea how to trace it back 
I have contacted NUS Welfare but they said it's not under their ability.
I doubt if it belongs to any NUS student, or NUS staff, so could u help me send an email throughout the school?
","Lost and Found
SHARE:"
451,"I lost my Apple Pencil Cap today; if you see an Apple Pencil cap around U-Town (I had my lecture at LT52 on Tuesday, 23rd Jan), please email me at E0037036@u.nus.edu

The Apple Pencil Cap is really just a pen cap that is white in color and has a magnetic base (for those who're unsure).
","Lost and Found
SHARE:"
452,"Found some Times Bookstore vouchers at Utown today(23/1)! If you have misplaced your gift vouchers and think that these belong to you, please leave a comment below!
","Lost and Found
SHARE:"
453,"Is anyone in here have ever tried to change your major to biz accountancy and successfully accepted? is it really competitive and tough to get into biz acc? what is your previous major and can you give me some helpful advice so that i can successfully transfer to biz? ( fyi, i am an international student so i dont use a-level when i got into nus)
","Lost and Found, Rant, Nostalgia, Advice
SHARE:"
454,"Has anyone ever tried to transfer major/ change course to a higher cut-off points course (like from arts to biz or from fos to chem eng)? How did your application go? is it tough?
","Lost and Found, Rant, Nostalgia, Advice
SHARE:"
455,"Just because the New Year is over does not mean the countdown has to stop! ICS is proud to announce our highly-awaited event, Football Fiesta 2018! If you’ve got a passion for football, a couple of buddies, and some free time on the 27th of January, what are you waiting for?! Come battle it out with the best football teams from across the island for the grand prize!! 
SIGN UP NOW AT: http://tinyurl.com/FootballFiesta2018! Let the countdown begin!! 
","Funny, Lost and Found, Romance, Rant, Nostalgia, Advice
SHARE:"
456,"Hi I lost my pencil case at AS3 02-14 last night. It’s a dark denim pencil case with like with like the print of pink lips. Please text me at 91196133 if you saw it or is in posession of it! Thank you!
","Lost and Found
SHARE:"
457,"LOST AND FOUND: Pencilcase in LT10. If this belongs to you, come retrieve it - we've left it at the lecturer's desk :)
","Lost and Found
SHARE:"
458,"Lost my laptop in UTown around 2000H on 15th Jan. Its a Pink Asus with a black asus cover.  Any chance any good samaritans have found it?
","Lost and Found
SHARE:"
459,"Anyone here know a Kenzi Foo? Refer him here, tell him to comment. He dropped his DBS visa card at the junction between LT13 and traffic AS8, I've picked it up, would like to pass back to him
","Lost and Found
SHARE:"
460,"Hi all. I think I might've left my matric card in one of the central library's self check-out machine, & am wondering if anyone has seen it or picked it up. (The name on it's ""Rachel Tay"", by the way.) If so, do drop a comment here so I can PM you. Thanks plenty! 
","Lost and Found
SHARE:"
461,"Okay I'm trying my luck here by posting on whispers but I lost my wallet which was a black Kate Spade wallet. Last seen at GV Tampines Mall, Tuesday 2nd January 2.15 to 4.30pm. I'm 100% sure it got lost in the cinema hall itself (Hall 1, Jumanji screening). I went inside to check after informing the staff and it was gone so I think someone took it. In my desperate attempts, I made a post on reddit and now on whispers. I've already deactivated my atm and debit cards that were inside. The wallet has sentimental value to me. I have a photo of my younger brother in it. It also has my IC, NUS matriculation card and house key inside. Meaning they know my address and could actually break into my house, so I made a police report just in case. If I don't get it back, replacements for the cards already amount to $140 (100 + 30 + 10). I'm really hoping some kind soul took it with the intention of returning it soon...although I can't fathom for the life of me why they couldn't just drop it off at lost and found. If by some chance, you or someone you know may have found it...please leave a comment. Also, any advice is appreciated. :( 
","Lost and Found
SHARE:"
462,"Hello everyone! I'm considering to change my major because I am not doing well and is already lacking behind by a few modules due to that. Currently a Year 2 who just finished sem 1. I'm hoping to change my major within my own faculty. But it maybe challenging for me to catch up on the modules within the remaining semesters... I'm really afraid that if I continue my major, I would continue to do badly. Does anyone have any advice for me? Would really appreciate any help here!! :)
","Funny, Lost and Found, Romance, Rant, Nostalgia, Advice
SHARE:"
463,"#44982: I'm interested! But my guitar not that great. How do I go about this?
","Lost and Found
SHARE:"
464,"Hi everyone! I'm a girl who really likes singing in my spare time. I've been wanting to try acoustic duets with a guy who plays guitar :) not for performances or anything but just for fun. I'm not that great at singing so it doesn't matter if you're not either :) If any guys would be interested, please comment below? :)

No trolls please! Thank you 
","Lost and Found
SHARE:"
465,"Has anyone in here ever tried to transfer from FASS to BBA Accountancy? How are the chances to get in since BBA ( Acc ) requires a higher cut-off? Will it helps if I took the modules from biz first and hopefully performs well in it in the next semester?
","Lost and Found, Rant, Nostalgia, Advice
SHARE:"
466,"Is anyone in here ever tried to transfer from FASS to Biz? How is your final decision of the application? Since Biz requires higher cut-off, what are the main things that they look the most? Does taking any biz mods help to help me transfer to biz? Really appreciate any responses! :) 
","Lost and Found, Rant, Nostalgia, Advice
SHARE:"
467,"Is there anyone in here applying to transfer faculty and haven't got back their results yet? I am an international student and I am applying to transfer faculty (I am also an NUS Student now) using international qualifications. All of my friends who have used A-Level results have got their results back. I am very worried now.. any idea or any seniors here have been in the same shoes as I am?
#CHANGECOURSE #TransferFaculty 
","Lost and Found, Rant, Nostalgia, Advice
SHARE:"
468,"In year 2, worked super hard to pull up my horrible CAP and got a 4.4...how hard will it be to maintain/pull it up to a first class by the time I graduate? I heard it gets harder as you progress. 
","Funny, Lost and Found, Romance, Rant, Nostalgia, Advice
SHARE:"
469,"[MISSING ITEM] 
Item: necklace, silver, with a wheel (sth similar to img below)
Last seen: bench of UHC bus stop on Wed night, 13/12/2017, about 10+pm, by my teammates (I left earlier, they reached the bus stop after me). Unfortunately they didn't retrieve it, cos they didn't know it was mine :(

It was gone the next day Thurs 12pm when I went back to search for it. The necklace means a lot to me cos I've been wearing it everyday for 5 years. 

If anyone happened to see it please comment here, greatly appreciated!!
","Lost and Found
SHARE:"
470,"I have found this thumb drive with this PP size photo at ThinkLab and hand over to security post at E5. 
","Lost and Found
SHARE:"
471,"[URGENT] I lost a laptop (in a black sleeve) outside MPSH2-B near the staircase today. It has a shit ton of stickers on it, and it’s a Mac. If anyone sees it please call 91782926!!! Thank you!! 
","Lost and Found
SHARE:"
472,"Hi, I am selling my Biopsychology textbook (PL3232) at 15% off the original price. Any psychology student interested in getting it for the next semester? The book is almost brand new with no highlighting/underlining/writing at all. If interested, pls comment below and I will pm you. Thanks!
","Lost and Found
SHARE:"
473,"To the person who stole my bag of durians outside LT24, you made a bunch of people sad. I hope you feel guilty. Please return it to the same spot if you haven't eaten everything yet. We can be friends and share it. 
","Lost and Found, Rant
SHARE:"
474,"Hello does anyone know if I can use my nus student ezlink card for finals if I'm waiting for a matric card replacement?
","Lost and Found, Rant
SHARE:"
475,"does anyone know who to look for regarding lost matric card? i accidentally dropped my matric card after finals on last friday, 4.30-5pm at around MPSH area. 

if anyone have seen the card with number A017xxx3J, please comment and I'll contact you. thanks!
","Lost and Found
SHARE:"
476,"Hi guys, I lost my MacBook Pro Charger (white). I left it when I took the BSP2005 examination on Tuesday, 28 November 2017 in AU2 (UTown Auditorium 2), and when I came back 2 hours after the examination to retrieve it, it wasn't there anymore. If anyone have taken the charger, could you please contact me at mmhartanto@u.nus.edu. Thank you very much!!
","Lost and Found
SHARE:"
477,"Hey guys, me and my man just found an earpiece on an A2 bus heading towards pgp at 4pm. The owner got off at kent ridge. We returned it to pgp bus terminal office. Please go there to collect it.
","Lost and Found
SHARE:"
478,"Has anyone seen my matric card (A0119863X) around MPSH 2A today? I think I might have dropped it after my paper. T^T
","Lost and Found
SHARE:"
479,"Hey guys ! I left my student card at the exam venue MPSH 2 this morning (30 Nov, at approximately 1100). Possibly anyone here who has found it, could you kindly leave a comment below? I'll pm you . My seat number was 365 and my matric number is A0167336Y. Thank you !! 
","Lost and Found
SHARE:"
480,"To the girl on seat 051 in the GEK1042 paper this morning: you're really cute and I wanted to ask for your number but sadly you left early :(
","Lost and Found, Romance
SHARE:"
481,"Everyday, my friend from physics usually posts a snap on his insta called 'Daily snap of Zack'. But now that its exam period, he has stopped posting these snaps. It's a shame, because this Zack guy is really cute and i kinda miss him.
","Lost and Found, Romance, Rant
SHARE:"
482,"Chew chuan feng : you lost your passion/ ez link card at 2nd floor of techno. Am going to return it next morning (24th nov) to student service centre.
","Lost and Found
SHARE:"
483,"Hi guys, so I went for a briefing for exchanges in Korea on 22/11/2017 (Wednesday), and I met with a group of people who are heading to Hanyang University for Winter School and they added their names and contact numbers into the notes app in my phone. Only that, this note didn't autosave. And I accidentally closed all my apps so there went that list of numbers and names. 

If you're one of the group of 6 people who gathered together after the briefing, going for HIWS, please comment below, I'll send you guys a message on facebook. I'm so so so sorry for losing your contact details with my fat thumb. I would wanna meet you guys in Korea! :)

Please help by sharing this post!! I really appreciate every single share.
","Lost and Found
SHARE:"
484,"I found money (not much, but not exactly little too) outside PC commons and have reported it to campus security at ERC. If it’s yours, please go to campus security to verify the amount and retrieve them :). 

Please help to spread around and ask if any of your friends may have dropped it while studying at ERC from about ~10am. It could be important to them!

Take care of your belongings and all the best to everyone for your finals!
","Lost and Found, Advice
SHARE:"
485,"Responding to #43593 thanks for your sharing. Gold diggers are a real problem in my relationships and friendships, and I experience this not only with relationships, but with friendships with my guy-friends.

Singaporeans are basically gold diggers. All my friends talk about is about money and being rich one day, some of them even like to show of their flashy cars and branded goods as though their self-worth is tied to their wallet or their car, or house... Some people who even behave differently because they think they are wealthy, I know of people who boast of not taking public transport and how much their parents make. Well, as a person who's bank interest probably surpasses some people's net family income, I find this kind of behaviour extremely disgusting. I don't see the problem with taking public transport, or wearing cheap stuff, in fact I do it all the time... 

Moreover I do these kind of things because I see how some of my friends worship money like a God, and always attempt to leach on wealthy people, or want to make friends with them, not knowing that I am of considerable wealth myself. 

I've become really afraid to reveal my ""true"" identity because I don't want to be treated differently. To have friends ask me for drinks etc and treat me ""better"" to gain my favour. I don't want to have gold diggers surround me like flies and I don't want people to view me as a walking money bag. 

Thus far, I've never brought any of my friends to my place because I don't want them to think differently of me. I'm always more guarded about my background, and am generally more introverted because of this. I know other wealthy people in school who also do this, we walk amongst you but hide our true identity because frankly lots of Singaporeans are superficial and materialistic, and we don't wish to be party to this culture and be made used of. 
","Funny, Lost and Found, Romance, Rant, Nostalgia, Advice
SHARE:"
486,"Admin pls dont filter someone might want their thumbdrive back. 

I found a metallic 2.0GB cruzer micro thumbdrive without its cover outside starbucks in utown. i think it was left before 5pm, 16 November 2017. If it's yours please comment below and I'll pm you!
","Lost and Found
SHARE:"
487,"Has anyone seen a Red Surface Pro pen in BIZ today? I've lost mine and I'm sad now. 
","Lost and Found
SHARE:"
488,"I left my bluetooth earpiece jabra rox white with blue ear buds in the Center for Behavioral Economics lab at around 2pm ytd (15 nov). I went back to check and could not find it after that. Could the person that took it please return it to me by leaving a comment here? Thanks!  Its really important to me. 
","Lost and Found
SHARE:"
489,"My wallet was stolen at UTown toilets outside FoodClique at approximately 2pm on Friday November 10. Could I kindly request to whoever stole it that you return the wallet to UTown Lost and Found. Keep the cash inside, but please return my identity cards. Many of them are irreplaceable and this is a very large inconvenience for me :(
","Lost and Found
SHARE:"
490,"Hello! If anyone found a pink spongy pouch in UTown with a matric card A017XXX1E, a transponder and a bundle with 2 Sandisk thumdrives (one red and silver, another red) do drop a comment such that I can contact you please!!! Otherwise you can email me at gahuiminclarisse@gmail.com!!! Much thanksss :'((((
","Lost and Found
SHARE:"
491,"If someone found a ""SanDisk Ultra Dual Drive m3 [Gold Edition] USB 3.0 64GB"" thumbdrive at Kent Ridge MRT last week, please leave a comment so I can contact you. Thank you!!! T^T
","Lost and Found
SHARE:"
492,"To whoever dropped their matric card in the CLB, it is now with the CLB Lost and Found.
","Lost and Found
SHARE:"
493,"A RF electronic module was found in one of the UTown Commons on Monday (6 Nov) afternoon. If it is yours, comment with the name/model of the RF module and which commons you think you dropped it.
","Lost and Found
SHARE:"
494,"Lost Matric Card near Supersnack PGP! A0XXXX54W! Leave a message i will contact you :)
","Lost and Found
SHARE:"
495,"Has anyone found a matric card for A0126589X at the CLB bus stop sometime in the evening yesterday? 
","Lost and Found
SHARE:"
496,"Hello! Asking for a friend. Has anyone seen a transponder? Labeling starts with 26. :( 

Last few places went were Mac donalds and Arts LT10. Already traced back the steps. 
","Lost and Found
SHARE:"
