,confessions,categories
462,"It had been almost a year since you had left on a new journey with someone else by your side. I just hope to say whatever I had promised stay as a promise which I would be committed to complete it. The feeling had never ever left me yet I truly knew you would never return. I hope that you will always be happy in whatever you do and take good care of yourself because I promise to be your guardian angel no matter where I am. ""What are words, if you don't really mean them when you say it""
","Romance, Nostalgia
SHARE:"
463,"To Confession No. #39186: You should perhaps send a feedback to the organizer of the camp/your househead/OGL on why the camp sucked instead of ranting on NUS confessions so it helps for AAR and they can improve it for the better. Organizing a camp is not an easy task and requires minimally 5-6 months of planning. We set aside our personal commitments to ensure you all enjoy the process of induction into NUS, only to get numerous proposals rejected and re - done by OSA. Hope this clarifies.

Yours sincerely,
Comm. Member of a Camp
","Rant, Nostalgia, Advice
SHARE:"
464,"Hi V. 

I don't even know if you follow this since you study in NTU. 

It has been 3 years since we last properly spoke. Kinda knew this was going to happen, but never imagined it this way. You were my bestfriend, my pillar of support. Hence it wasn't a surprise that when you sent me that SMS and dissapeared, I crumbled. But I'm okay now.

My mind will time and time again revisit our last few months together as BFFs. A barrage of guilt ensues. What did I do wrong? Why didn't I see this? It must be me. Maybe. At least that's how I see it.  

It has been 3 years. I don't blame you. You made a choice. And I believe that decision was made after much thought. It is you to consider all possible options, to think wholesomely, to be wise. It must have been a tough choice for you. It must have been the only possible choice for you. I must think of it this way. 

It has been 3 years. But when you came to visit me unexpectedly in the hospital when I was warded about 1.5 years ago, I still felt that emotional connection with you. Maybe because you were nearby and you knew my other friend was coming. Perhaps both of you were going to the same place after. It must be. I must think of it this way, and not anymore.

It has been 3 years and whenever I see your posts on FB/insta, I wonder how you have been. If you are handling all the various issues of ""adulting"" and ""growing up"" well. The same issues that made up the bulk of our conversations back then. The smiles in your photos makes this likely. 

You must be. I must think of it this way.

For if I didn't, I would not have stitched up the void that you inevitably created when I received that SMS that day. 

""I can't maintain this friendship at this level anymore""

And, by the way, if you are wondering. Yes. I'm fine too.

Love,
C 
","Nostalgia
SHARE:"
465,"Congratulations to all graduates this season! You've put in your time and effort and now, really, the world is what you make of it. Let me share some thoughts I have about my experience in university.

I recently met up with two of my friends who went overseas for their university studies. One went to LSE to study political science and the other went to UPenn to study economics. I'm not quoting them just to name drop branded universities. I hope I can make a point about our education system, specifically levelled at local tertiary level institutions like NUS, NTU, and SMU.

I told them about the myriad opportunities that I had in the NUS Science Faculty, about my experiences - personal, intimate, fun, tragic, sad, amazing - the friends I made, the trips I had, the knowledge I studied, and the theories I applied. I am really grateful for these experiences.

But! As I recounted my attempts to tactically and strategically manage my CAP and hedge my S/U options, sometimes by opting for easier modules or modules that I was strong in, my friends started looking at me quizzically.

Then I remembered.

There was no such thing as The Bell Curve overseas.

I found it weird. I still find it weird and I will always find it weird until it is abolished. The last I checked (and contrary to academic convention) Wikipedia, 'the word ""university"" is derived from the Latin universitas magistrorum et scholarium, which roughly means ""community of teachers and scholars.""'

How can the bell curve promote such a community? One may conjecture that the S/U option in the first and second years promotes learning across the board. But even if the policy is correct, the overall culture has warped its intended effect. I am ashamed to I was influenced by this tragic culture as well. I S/U-ed some of my major's modules when they weren't up to mark, instead of reserving them to explore other knowledge domains. I offer similar criticism of the General Education modules (although I enjoyed them quite a fair bit).

People talk derisively about others ""wrecking the bell curve"" etc. I do find it amusing, but it is tragic. It is a tragic reality when we are taught that in order to get ahead in life, someone else must be pushed down the rankings. Yes, it teaches us that we must work with others, but that we work with others in order to get ahead on our own. I find that notion dubious and sad because it is quite untrue. In life, we collaborate so that everyone moves forward together. Contrary we to the (cliche) African proverb that is so widely quoted, we're not even going far and we can't even run fast. This leads me to my next point.

The other gripe that I have with the bell curve is that it puts us at a less than competitive level on the playing field. Graduates from other universities have higher GPAs due to fixed and absolute marking scales. Comparatively, if we're applying for the same job overseas, I am at a distinct disadvantage*. Even on home ground, overseas graduates may (and I emphasise MAY) stand a better chance because of reputation, although this is much more subjective. If reputable universities such as LSE and UPenn are much better off without the bell curve, why can't NUS/NTU/SMU be a real university by doing the same?

So my question is: why do we still have an outmoded bell curve in place? Save future generations the pain and suffering of having to tell themselves that ""they're not good at subject X"" because they got ""wrecked on the bell curve"" and give them a hand when they're applying for jobs.

If there is one criticism that is consistently levelled at Singapore, it would be the rigidness and lack of creativity in our students. Can we ""engineer"" creativity? I don't think so. For Singapore to be truly a world-class educational hub, our students who have worked hard to get into a tertiary-level educational institute must have the freedom to explore and settle into their domains. They must be given a chance to fail. The S/U option is good. It encourages that. But I personally feel that the S/U policy is a battle won in war that was already lost a long time ago. We lost the war against rigidness, over-competitiveness and lack of creativity when we stuck with the bell curve.

I know the counterarguments: grade inflation, Singapore ""can't afford to fail"", or that we have an economy that needs a consistent supply of the ""correct"" graduates at this point of our economic development. I've annoyed many professors and tutors by launching into tirades against the bell curve, even if I was on the good side of it (and no, I don't pray to the bell curve god).

But please understand this principle: what got us here, will not bring us there. We need to learn how to get out of our comfort zones, accept failure, move on, and continue to do what we enjoy. Yes, this sounds supremely cliche and un-pragmatic. It sounds like what an ""ang moh"" would tell a Singaporean: the pragmatic, tough-thinking Singaporean. But I'm tired of the clarion call for pragmatism. For one, it doesn't always work.

So, to my fellow graduates: don't leave university with the same mentality that you had while going through it. Life isn't cut-throat, painful, and full of unbearable sufferings. You may have had a good ride or you may have had a bad ride, but what depends is how you ride your life from now on. You can find friends and colleagues who are willing to collaborate and move forward. You can find what fascinates you (and if you already did, jiayou!) You will face setbacks, failures, and dreadful encounters - but you can S/U those failures in life. You can erase them from the record. They happen, and we can learn from them. Life is not a bell curve, neither is it a final year project. It's an ongoing sculpture that we shape with our thoughts and actions.

I apologise for this rant/advice/whatever you want to call it. The meeting with my friends really triggered some thoughts that I had ever since I stepped into NUS as a young freshman 4 years ago.

*Disclaimer: I am not saying this because I am a sour grape. I managed to find a job that was suitable for my skillset, and I am thankful for that. It's not extremely lucrative, but not desperately underpaid either.
","Rant, Nostalgia, Advice
SHARE:"
466,"Thank you to all who provided kind comments on #38924, which I wrote two days ago. I greatly appreciate, and am much heartened by, your encouraging response. Many thanks also to those who kept the conversation going by providing additional tips and suggestions in the comments!

In response to #38988 and others who may be wondering about the same, it is possible to get relatively low-priced food at UTown from the following providers: 
- mixed rice stall at Koufu (from $2.30 for 1 meat and 1 veg); 
- soup noodle stall at Koufu, next to mixed rice (from $3 for pan mee); 
- soup noodle stall at Flavours @ Utown (from $2.80 for pan mee);
- mixed rice stall at Flavours @ Utown (from $2.60 for 1 meat and 1 veg);
- Nasi Padang stall at Flavours @ Utown (from $2.60 for 1 meat and 1 veg)
- Szechuan stall at Flavours @ Utown (from $3.30 for a rice set, which includes 1 dish and 1 egg).

Note: 
(1) To get these prices at the mixed rice/Nasi Padang stalls, do not select special types of meat such as mutton, duck wing or whole chicken drumstick. Choose only standard meat dishes, or one of the vegetable + meat stir fries, as your meat option.
(2) The NUSSAVE 'Project Box' discount is applicable at Flavours @ Utown, but not Koufu. However, at Koufu you can use your own lunchbox to avoid the 20 cents surcharge that is normally applied to takeaways. Remind the operator that you are using your own takeaway box and that he/she should not be charging you the extra 20 cents. The waiver is discretionary, but tends to be given. 

These above are the lower-priced supply sources available at Utown. Of course, at UTown you can also get mid-range prices ($3.50 to $6) from stalls such as Fishball Noodle (Flavours); Ayam Penyet (Flavours); Korean (Koufu); and Indian mixed rice (Flavours & Koufu). There's also Astons at Flavours, which costs more (from around $7) but is still cheaper compared to other Astons outlets outside campus. Hwang's Korean (which is standalone, not part of the two foodcourts) has prices starting from around $5 for noodles/bibimbap set. 

In general therefore I don't find UTown particularly more expensive than elsewhere on campus, given the availability of the more economical options mentioned above. That said, it is true that you can get slightly cheaper food at Techno Edge (check out in particular the fishball noodles, 'S&S' Indian rice, and Chicken Rice stalls, if the queue permits). Prices for these start from around $2 depending on what you get. At The Deck, claypot rice starts from $3.30 (see also #38924, item 5), and you can get stuff from the Noodles and Chicken Rice stalls for even less than that. The Malay food and Indian food stalls at The Deck usually charge me around $3 to $3.50 for 1 meat and 1 veg, which compares very favourably with prices for the same items outside campus. Of course there's also McDs on campus, where Value Meals start from $5.

If you happen to be at Bukit Timah Campus you will find that prices are rather higher at The Summit, so to speak, though you can still get away with a rice meal for around $3 or less from the Malay or Chinese mixed rice stalls depending on what you take (rice + egg + vegetable does the trick every time). Or you can order a stir-fry item from the relevant stall; prices start at $2.80. Besides The Summit, other options on and around that campus tend to be pricier.

Except for the McDs Value Meal, separate charges apply for drinks (from around 60 cents for kopi-o), which can be avoided by bringing your own drinking water (a healthier option anyway).

Relatively affordable food options just outside campus include: Fong Seng nasi lemak on Clementi Road (provided you limit your choice of dishes); NTUC Foodfare at Clementi Ave 1 (Casa Clementi, ground floor); and Food Junction at Block 443 Clementi Ave 3, next to the bus terminal.

Happy hunting, and I hope you enjoy the wide variety of food options to be found at NUS and its surrounding areas!
","Rant, Nostalgia, Advice
SHARE:"
467,"Whatever I'm gonna type is very personal but I have no one to share with. 

I've been single for more than 2 years now. When I was walking down a street alone earlier, I saw two people - a lady and a gentleman, walking side by side chit chatting. Their conversations were full of laughter and seems to be never ending. I walked behind them for at least 10 minutes and didn't walk past them because the street was pretty cramp with constructions happening at the side. 

Being a working adult who is not attached and have not dated since the last break up in early 2015, I suddenly felt lonely. I remembered I went through the exact same process with my ex Boyfriend. The part about finding out more about each other, sharing stories, enjoying each other companion even if it means a Long walk ahead, can't wait to see each other again, can't bear to leave each other and all. Those feelings, I suddenly miss them. 

I'm sure I don't miss my ex anymore. I probably just forgotten how to date or love someone anymore. 

Yup. Finally I let my heart out :) 
","Rant, Nostalgia
SHARE:"
468,"Apart from reducing/refraining from drinking at Starbucks, here are some tips to new incoming students - especially those living on campus - about how to save money and operate within a limited budget:

1. Familiarize with the distance-based fare calculation rules at https://www.lta.gov.sg/content/ltaweb/en/public-transport/buses/bus-fares-and-ticketing.html . Try to keep your trips within a Single Journey to prevent the system from charging you up to $2 more for a ""New Ride"". At times you may need to take the bus instead of a second MRT ride, or take an unintended bus ride in the general direction you are heading in, to keep your 'journey' active once you are approaching 45 minutes between rides.

2. Depending on where you wish to go, it may be possible to take the BTC1 shuttle bus, which is free, as far as College Green on Bukit Timah Road and then catch a bus from there, which can be cheaper than taking an MRT/bus ride from campus.

3. Bring your own food containers when taking away meals from canteens. Thanks to the NUSSAVE (NUS Students Against Violation of the Earth) initiative, you get 'Project Box' stickers worth 40 cents each, which you then redeem for $2 off once you accumulate 5 stickers. You can still hangout with friends while eating from your lunchbox, or if you have relatively fewer friends, eat in your room and save on drinks.

4. When buying mixed rice, be wary of vegetable dishes that also happen to contain meat as these are charged as meat dishes (not vegetable) and will cause the price of your meal to increase.

5. Did you know that you can get significantly more rice from the claypot stall at The Deck by buying large rice (red bowl) instead of regular (white bowl) for only 20 cents more? If you are feeling particularly peckish, this is where you should head to (provided it's open) rather than coughing up for more small servings elsewhere. 

6. Pharmaceutical items are significantly cheaper in a certain neighbouring country whose currency is about a third of the SingDollar in value at the moment. If you do not have free healthcare insurance for outpatient treatment here (check your eligibility, don't assume) it may be better to stock some over-the-counter items from there to self-medicate for common ailments if the need arises. If the information is not already written on the packaging, just ask the dispensing pharmacist to provide you with an information leaflet on the medicines you plan to carry into Singapore, in case of awkward questions at the border. Note: consult a medical practitioner if the symptoms persist.

7. Always read the Straits Times on Thursdays (provided free at Central Library, other NUS Libraries, and some hall/residence common rooms). Thursdays are when the two big supermarket chains - NTUC FairPrice and Sheng Siong - advertise what items are on discount for the coming week, so you know where to pick up your regular food/grocery needs. (check out in particular the centre spread and the back page). In the Friday papers look out for ""3-day discounts"" applicable over the weekend. Alternatively, log on to the respective chains' websites and check out the applicable promotions every Thursday or soon after.

8. Did you know there is a store called ""ABC Discount Store"" at Clementi Town Centre which actually sells common food/cleaning/personal care items at significantly cheaper prices than regular stores? Students on a shoestring budget should check it out if they haven't already - same row as the POSB, look out for the gaudy yellow and red signs. 

9. Sheng Siong has a house brand called ""Happy Family"", and NTUC FairPrice also has a wide range of house brand items. Go for these if you are minded to save a bit here and there - often the quality is not inferior to that of leading brands.

10. Look out for non-invasive psychological and other research studies to participate in on IVLE, the Yale-NUS study recruitment platform, the Department of Psychology notice board, and selected bus stops. They generally don't pay much (some at Duke-NUS pay quite handsomely though) but they can cover a lunch or two, are generally quite fun to do, and depending on the experimenter you may actually get to learn a thing or two outside your regular vocation. 

Saving money and living within a preset budget should be a way of embracing moderation in life, eschewing excessive materialism, and squirreling away a little here and there for a rainy day. Sure you will not get rich by doing these things, but you will learn to live within a budget, hopefully be more self-sufficient, and appreciate the daily difficulties of those who live from hand to mouth. Moderation and prudence should never be a platform to disdain others who were perhaps lucky to find themselves in better circumstances (as the recent furore about drinking at Starbucks demonstrates). Instead, in challenging yourself to have an great university experience while living moderately, you set yourself the aim of leading a simple life which nonetheless touches the sublime.
","Nostalgia, Advice
SHARE:"
469,"#38884: I stayed in KE few years back and moved out after one semester. Won't recommend if you're particular about cleanliness and want a conducive room to study in. So many random insects entering the room on daily basis, yet you can't close the windows because it'll be really stuffy :( Ceiling fans are old and very noisy, water heaters and washing machines/dryers not working properly. Also there is no lift and the hall is on top of a hill, I remember my room was on 4th floor and I needed to climb about 7 flights of stairs before I reached my room. Food is horrible. Sorry if I sound like a spoiled kid, just honestly sharing my experience here, see if you're ok with all these things. Also noted that during my time, people there are not as bonded as those staying in other halls, not sure if things have changed, current KE residents pls correct me if I'm wrong.
","Nostalgia, Advice
SHARE:"
470,"I was dating a cute but very emo med guy whom I met online. One day, he suddenly decide to block me on every online platform we are connected saying that he doesn't want to lead on and later, ""that he only talks to me when he is bored"". 

We had very deep talks and I could somehow sense his heartbreak from his previous relationship...Like he is scared ours would fail? I used to be concerned and I even want to help him because he seems to be really emo but since we are no longer in contact, I guess he is not my problem anymore?

Med students damn stressed hahaha.
","Romance, Nostalgia, Advice
SHARE:"
471,"It's the night before my first date with a new person after my breakup. I thought I had already gotten over my ex. I thought I was ready to move onto someone new. 

But why is it that now, I can't stop myself from looking at our old photos and messages? I find myself wondering how you are. If you have found someone new or if you miss me the way I miss you right now. 

Sigh... When will I truly move on? 
","Romance, Rant, Nostalgia
SHARE:"
472,"Dear SP,

Its been a year since we last spoke to each other after we broke up. I do miss you occasionally, miss your texts, miss your voice, but i know that we will never be able to get back together again. Those happy times, as short-lived as they were, created memories that I will always cherish. We fell apart, not knowing how to love each other nor did we even try to learn how to love each other. We were complacent, and took each other for granted. Don't blame yourself, we had our moments, angry moments, sad moments, happy moments, just like any other couple and it was truly a blessing to be with you. But I guess that we were never meant to be. I thank you for breaking up with me. I hold no grudges and I wish you a good life. 

-SM
","Nostalgia
SHARE:"
473,"I never found the apt time to talk about it. Guess I was a coward considering how I ran away from everything that I couldn't stand anymore. Of course there were times I thought to myself why I couldn't be cool about it, but I guess back then I was too immature to understand. 
I've grown up for the past three years. I've learnt how to give less shit about the things around me, but give more shit about how to be satisfied with myself. I've learnt how to stop blaming myself. I've learnt that the kind of life you want isn't the kind of life I want, and I am truly glad that I've only spent a year to learn it. 
I'm not sure how you are doing, but if you are reading this I just want you to know that I truly wish from the bottom of my heart that you are happy. I hope you are happy with the life you chose without me and everyone else you crossed out in your life. I am glad that you have friends who support you and make you feel more needed. Thank you for the short time we had together and I hope you can find a man better than who I was back then. 

From.
One who truly loved who you were once.
","Romance, Nostalgia
SHARE:"
474,"I don't know if you will ever read this, but here's to you, the person who made me happy for 2 weeks.

Just a translation of a set of lyrics which you might not have understood otherwise 

《爱着爱着就永远》

刚刚才告别了冬季
I just waved winter farewell
泪还在眼角结著冰
Though my tears are still frozen at the corner of my eyes
和你 相遇
And then, I met you

伤痕有相同的气息
We seemed to share the same pain
在适合相爱的天气
In this weather so suitable for falling in love
为你 犹豫
I... gave you a second thought

我们在寂寞中靠近 拥抱中痊愈
We got closer amongst our loneliness, we healed in each other's arms
却不敢轻易说爱情
Yet we don't dare talk about love
有些人爱着爱着就变了
Some people change midway in love
而誓言爱着爱着会忘记
And forget the promises they made

我们在微光中前进
We take baby steps forward in the dim light 
暧昧中小心摸索著幸福的道理
We tread carefully in this relationship, trying to figure out what blissfulness is all about
怕只怕爱着爱着又放弃
We're just scared we'll give up eventually
有没有爱着爱着就永远 的幸运
Will we ever be lucky enough to find our forever love?

说不定永远很容易
Perhaps forever might be easy
困难的只是谁愿意
But it's hard to find a willing party
全心 全意
Loving with all of their heart
","Nostalgia
SHARE:"
475,"Dear all, after reading all the grad salary surveys out there, I think most of them are not very accurate, I suspect most of them skewed to the high side. 

So I'm hoping to gauge nus grads salary through NUSWhispers, maybe submit a confession by stating your faculty, profession, years of exp, and salary.

I'll start:

Faculty of engineering 
Engineer
1 year exp
3.3

I believe this will help us understand better where we are and for our juniors to put in a more realistic expectation. Thanks in advance.
","Nostalgia, Advice
SHARE:"
476,"Am i normal? I cant click with people so easily like my other friends do. I dont have a clique.i just have 1 very good friend who i can rely on. I thought i have another one but shes always busy with her other bff. Seeing my friends with their group of friends makes me jealous and wonder why im not like that. My good friends all have their respective cliques and its really depressing. The thought that i have my sibings to rely on makes it less saddening. I realise im much more friendly and happier towards strangers as compared to people that i know, acquaintances. Am i normal?
","Rant, Nostalgia, Advice
SHARE:"
477,"Seeing my sec sch very very good friend post appreciation post on her best friend she met from jc just hurts me...i thought i realy clicked best with her but apparently not 
","Nostalgia
SHARE:"
478,"I am the kind of shy, introverted and have issues with trusting someone coz when I was younger, I got outcasted by friends and grow up alone without having someone to talk to. 1 yr ago I got a bf first ever one. He was kind of like me and told be that previously he got cheated by his gf and got some issues with family. So when I saw him, I feel like I saw myself in the mirror and sympathize him and I think from there my love starts to grow for him. I was doing my final yr in sch while he was alry working. His research work is quite tough as in he is quit ambigious and I understand he has alot of things he wants to do. It is very  hard for us to even meet once a week. We live quite close but he will always says he is bz and ask me to understand. I feel quite alone when I saw my friends who has a caring bf. I still try to understand. I dun demand like fancy dinners and expensive presents from him. When we have time together then we will eat at foodcourts or walk around city and download and watch the movie together. 
Last few months I was really having a hard time. I was the only child and my parents have high expectation for me. Somehow I cannot find a job after my exams. I am a foreigner and my pass is going to expire soon while I still cannot secure a job yet. I told him about all these but instead of supporting me, he somehow becoming quite distant from me. I start to run out of patience and we got into serious fights. It is quite tough for me and I lose my will to continue living. I asked ""should we break up?"" and he accepted. He says we won't be happy together in this RS anymore. Later I found out that he was going for further studies and he wants to break up and focus on his studies. He hides this until we break up. I feel so betrayed and hurt with no one to talk to.  He asks me to all the blames to him and find someone better. But it is hard for me when I finally trusted a person and it was not a happy ending. I dun think I can open up to another person again. In a moment, the person who used to be ur closest becomes a complete stranger again and all the promises vanish in the thin air. 
","Romance, Nostalgia
SHARE:"
479,"Does anyone in NUS play any card games? Like Cardfight Vanguard! I feel like trying it out, but I'm looking for more friends to play it with :x Is there something like a card games club in NUS or something?
","Nostalgia, Advice
SHARE:"
480,"I'm posting this because I got a feeling that OP #38187 might be a friend of mine. Well, even if she's not, I still sympathise with this girl's situation, and even more so after seeing some comments on the post (especially one particular comment, you know who you are) which are rather harsh. So you're saying OP deserved that ""slap in the face"" for being immature and having no courage to fight for what she wants? Seriously, please have a heart, fate already punished her enough for being ""too obedient"", she doesn't need another slap in the face by you. 

Anyway, she sounds like someone who's already learnt her lessons and now sharing it with us so we can learn from her experience, she's NOT asking us what to do? Your harsh words serve no objective other than to make her more upset, don't understand why you wanna do that? 

You may want to put yourself in OP's shoes. What if her definition of ""best"", something that makes her contented, is seeing her parents happy? We have no rights to judge her for it, perhaps there are some sacrifices that her parents made for her in the past that makes her feel so indebted, we never know. Imagine someone whispering in your ear that you have made a wrong decision every other day and tell me if your opinion is not swayed a single bit. If someone calls you stupid/ugly/fat every single day, sooner or later you'll start thinking if you really are stupid/ugly/fat, no? We're all human beings with feelings and not machines. Sometimes we can't help but do things that people want us to do just to shut them up, because we're sick of their nagging, not because we have no mind of our own and think they're right. Even if she had been more matured and courageous and married one of her exes, you think she'll ever be happy with her parents badmouthing her husband for the rest of her life if things don't go as planned (guy stays in low paying job etc)? Money is one thing, other things that her parents dislike such as immaturity, manners and class are hard to change I guess, so it's likely that the parents will forever be unaccepting. So either way, she'll still suffer. We all gotta admit it's not an easy decision she has to make, and definitely not easy kind of parents to deal with. 

Seriously, if you have nothing good to say, you'd be better off keeping quiet. Cheers! 
","Romance, Rant, Nostalgia
SHARE:"
481,"When I was in JC, my parents told me to break up with my then boyfriend as they thought he was too young, immature and came from a broken family. He was a year younger than me. ""You'll wait forever to settle down with him,"" they said. So I did.

When I was in uni, my parents told me to break up with another boyfriend as he was in a low pay, slow progression job and his family was poor. ""They'll take advantage of us. Besides, these people have poor manners and no class, they'll put you to shame,"" they said. So I did.

Well, they did not explicitly said that we must break up, but they indirectly did with hurtful comments e.g. ""You must be prepared to suffer and work like a dog for the rest of your life and I cannot help you...."", ""If you stay together with him (my first ex), you'll miss out on better guys in Uni...."". I also found out that they had been constantly badmouthing my exes behind my back to my sibling and relatives. When I did certain things that they were unhappy with, they would tell me that it must be due to bad influence from my boyfriend. After a while, I just could not take it anymore and decided to break up.

Fast forward to today, both guys have stable jobs, happily engaged and seen on social media preparing for their wedding, buying house and all. On the other hand, I'm here nursing another broken heart after being cheated on (by the guy that my parents finally approve of, gosh), and had to deal with parents who kept asking why I could not find a decent partner despite having above average looks.

Maybe we shouldn't be too obedient and learn to stand up for ourselves sometimes, especially when our future is concerned, but it's just so hard when you're young, uncertain of what's best for your future and not confident that you can prove your parents wrong. Sigh.
","Romance, Rant, Nostalgia
SHARE:"
482,"I've always been called a nerd since I was young. It's only until I joined NUS computing that I felt that the word ""nerd"" became a compliment. It's so awesome in computing and I feel so at home. I love my friends and profs so much. It feels great to be able to enjoy the witty nerd jokes and puns that only nerds understand. Thank you for bringing so much joy into my life. Feeling a bit sad that I'm starting my full time job next week. Where can you find better people other than in school? 
","Nostalgia
SHARE:"
483,"To op of #38032, 
I am an engineering student graduating in this coming July. 

My college life has been an absolute roller-coaster. My very first sem I had 4 Bs, 1 A and a cucking F in maths, which totally made me lose interest in working hard.

I skipped most of lectures and played dota with my friends in army instead, reaching like global top 20 in one of the heroes. (my only proud achievement in uni) 

The next sem I had 3 Fs, which put me in academic warning. Getting an F means that I need to take that stupid subject again and ofcourse I failed that subject again. Worse comes to worse, they were the core modules. I could not attend same class as my peers, due to the incomplete prerequisite.

The cap at the end of sem 2 was 1.62 or sth and I could not bring it higher than 2 at the sem3, which put me into academic probation. Also, the system labeled me as an year 1,due to the lack of number of the modules passed. 

Throughout my college days I had to take 6 or more modules every sem in order to graduate in time.( Which does not help raising cap) I also hated whenever my og mates asked me what subjects I am taking, or which lecture or tutorial groups I am in for their modules, which I cannot yet take. 

My very last semester was the craziest, where I took 3 tech depth, independent study, fyp, and 4 gem/ulr modules. The registered MCs for last sem were 44(crazy right lol). This is because I  wanted to graduate with my peers badly, and invite parents to the commencement ceremony(which I cannot attend if I graduate after special  sem).
 After the most intense(well I still went to play dota here and there LOL) semester, I did not fail any modules and even got A for FYP! I am graduating with a proud 2.26 cap.  
I managed to secure a job offer from MNC on programming role before graduation and I am very happy with where I am now. So if I can do it with 6 Fs and academic probation, you can do it too! Just plan out the modules beforehand so you won't have to take crazy number of modules on last few sems. Make sure you don't get Fs and everything will be fine. 

I hope I helped. Thanks for reading and have a nice day! 
","Nostalgia, Advice
SHARE:"
484,"There's this really cute guy that I like... But he's heading to NTU and I'm going to NUS. How to I track him down at NTU without being excessively creepy? 
","Romance, Nostalgia
SHARE:"
485,"I guess I am supposed to love you.

But the words you said, the manipulation you did, and the hate you spewed at every turn stays fresh in my mind.

I guess I should care for you.

After all, our society thinks the aged are to be cared for by virtue of their seniority. Never mind what a terrible being you are, bullying others, animals and loved ones. You tried to teach me that social inconsideration was natural, and no one can be trusted for they are all back-stabbing evil beings who are out to hurt us. As a child I was taught that the world was a disgusting, filthy place and that home should be the best thing on earth, no matter how awful it is for me mentally. I grew up with few friends and my social inability is acute even up till today.

I guess you have a long-term mental baggage that you cannot help but be mean.

You're nice one day with praises, and then demeaning the next. You'd curse me and wished me a terrible life ahead. I have a different opinion? How dare I! Growing up was painful, as everything I did was wrong in your eyes as long as I did not obey. Slowly, I learnt to not take your words to heart, learnt not to feel, and learnt not to open myself to you. 

I never shouted, screamed, hurt or contradicted you. I silently took your abuse, by virtue of your seniority.

Today old age has caught up and you are lonely without friends. 

You begged me to spend time with you, and say you loved me. But yet I feel nothing. The child that used to live in me, who would look up to you for recognition, for love and for kinship is gone. She has learnt that emotions are terrible, she has learnt not to feel.

I guess I should love you.

But I just do not feel.
","Rant, Nostalgia
SHARE:"
486,"Yes I'm grateful for having As and A+s for this sem, my first time getting a SAP of 5.0. however, I feel underachieved. The previous  sem I had an A- and a B but I did more non academic stuff such having a CCA, doing voluntary work and going for one day workshops etc. This sem, I had no CCA, no voluntary work， didn't pick up a new skill. Tbh, I'm feeling quite empty 
","Nostalgia, Advice
SHARE:"
487,"Everyone, Graduate liao!!!! Congratulations everyone and myself! Byebye NUS! 
","Funny, Rant, Nostalgia
SHARE:"
488,"I've had a small crush on my og mate during my JC days. I found him really cute. I just found his insta and we accepted each other's follow request. He then liked one of my posts, which I posted last year. I'm not sure if he did it intentionally hmmm but anyways, I saw looked through his photos and still as cute as ever. Then I saw the pics he was tagged on. Found out he has (hopefully had) a gf. The pic of them together was posted 2 years ago. Guys are more secretive about their relationship as compared to us, girls. Guys don't post about their dates or significant other, gave me false hope....
","Funny, Romance, Rant, Nostalgia, Advice
SHARE:"
489,"Graduate student complain about job hunt and job. Blame job market they blame everyone except themselves. Dude, it takes time and pure effort. Took 6 months to find a job below my pay expectations. Accepted because job market has limited offerings but after that can find a better job with more experience. Fellow graduates stop complaining and start putting in the work. Don't expect yourself to succeed in anything without effort because you have a degree. That's called self-entitlement, period ;b
","Rant, Nostalgia, Advice
SHARE:"
490,"I don't know what to feel about this. It was my birthday that day and there a few friends who wished me on my fb wall. There's this friend who didn't wish me but instead liked one of my friend's post. It was weirdly funny
","Funny, Nostalgia
SHARE:"
491,"I know you're an avid reader of NUSWhispers so here it goes. When you first joined our class, our eyes met. I thought you were cute and handsome hehe. Then you took a seat beside me, maybe coz I was sitting alone lol. Boy, was I shy. We did try talking to each other then. Then for the subsequent classes, we were desk buddies. You'd wait for me to pack my bag after class (I'm slow packer honestly) and we'd walk out of the class togther and go our separate. But I'm not used to all these, I'm more of a lone wolf I guess, so as time goes by, I felt this routine was kinda weird. And then one day, I just left class without waiting for you since you were discussing something with our other classmates. Well, part of me wanted to wait for you but I'm not sure if you wanted me to. And from then on, our routine ended. Deep down, I was and still am bummed by this. First time a guy would wait for me, but I think I got my hopes high, at one point of time then, I actually though someone actually likes me. I would pursue you but you deserve someone better than me. Your socioeconomic was much higher than mine. Parents who are high-flyers while mine hasn't even completed higher education. You are very well-mannered while I'm very tomboyish for a girl. Youre very eloquent while I stutter when I speak. I'm really not on par with you and I truly feel you deserve someone better. So I guess that's the end of my closest encounter to a bgr in uni. 
","Romance, Nostalgia
SHARE:"
492,"I left, not because I didn't love you, but because you hesitated. I left, not because I love him, but because you wouldn't fight for me, for us. Thank you for attempting to fix me, thank you for taking care of me, and allowing me to take care of you too. 
","Romance, Nostalgia
SHARE:"
493,"I did rant about how this guy used to pm me first most of the time after we met at a 2-day programme. He's ambitious, confident, funny, looks fierce but has a cute laughter, I have a soft spot for this trait. This happened for a good 3-4 months, couldn't be happier that he seems interested in me too. However, this stopped soon after he flew back to his home university. He ignored my last message, asking about the country which I would be visiting soon (it's not the country he's in but rather near there). It's been a few months now and now he just commented on one of my pictures? I'd be lying if I say I wasn't happy to see his message. I don't want to get my hopes high but what can I do, I'm a sucker for him
","Romance, Nostalgia, Advice
SHARE:"
