,confessions,categories
245,"Hi Prof Ben, 
This is entirely unrelated to cs but I’m a physics major who has no idea what in the world I’m doing here. I chose physics cos in JC, I somehow ended up doing physics Olympiad, and those questions from then were really hard and I happen to quite enjoy challenges. 
So fast forward few years, I’m now majoring in physics, and I quite enjoy what I do now. Most exams are pretty fun, and following the proofs from lecture notes etc keeps me entertained. But, I’m a downright awful experimentalist, and I don’t feel like I have any real interest in physics.(my classmates get excited about black holes and quantum tech and whatnot, but I honestly don’t care)
So, I’m still in year 2, with quite a while till I graduate, but I think my life is going in a wrong direction. I don’t think real physics suits me. Am I wrong? Could I get some advise on what to do going forward? Thanks!
","Advice, Ask Prof Ben
SHARE:"
246,"Hi can someone teach me how to order at the muslim food stall in bahasa? I’m so in love with the food and I feel that i can only connect better with the food if i order in bahasa.
","Advice, Ask Prof Ben
SHARE:"
247,"I've been dating this girl for 3 years now. We've had insane sex in every single imaginable position, style or way during those first few months, up to ten times a day.

I really like this girl. But recently, the sex has become painfully boring to me. I used to enjoy it quite a lot, I very much looked forward to it, but now, it's become a routine I don't particularly enjoy. I find myself rather playing video games than having sex, which is very, very weird to me, as I'm the type of guy that would travel 2 hours for fifteen minutes of sex anytime. This is my first long relationship, and I'm unsure whether something like this is even normal - she literally needs to be laying on top of me, naked, for me to even get aroused. I used to pop boners just by looking at her.

I don't want to break up with her, but sex plays an important role in my life 

So the question is, what should I do to bring that old spice back? Any ideas, tips, suggestions? I don't want to pursue another relationship, nor do I want to risk this girl by cheating on her (although that would definitely solve the sex issue).

TL;DR, My Girlfriend doesn't attract me sexually anymore, but I really, really like being with her. What can I do to bring the old spice back?
","Romance, Advice, Ask Prof Ben
SHARE:"
248,"Capitalism, materialism and social media are making it ever more difficult to develop meaningful relationships. I feel like everyone only talks to you because they want something from you. If you are pretty, they talk to you because they want to date you and look desirable. If you are smart, they want your help with work. If you are rich, they want free stuff. People are always out to take advantage of others because that's how you survive in this capitalist society. Our economy is built on the principles of selfishness. Social media is only making things worse. It is another way for people to look cool, build their brand and pretend that their life is perfect. I think these issues are exacerbated in Singapore because we care so much about ""face"". I'm so sick of people who only care about how others think of them. Why can't more people be more caring, kind and generous? We'd all be better off.
","Rant, Ask Prof Ben
SHARE:"
249,"I graduated some years back from NUS with a computing degree. Unlike my peers, instead of settling for a typical IT career, I devoted myself full time into an MLM that I had been involved in since my university days. The MLM, of Middle Eastern origins, is in the business of providing motivational and life coaching to participants. Participants were highly encouraged to give back to the MLM for the benefit of themselves and others. With my fellow directors' efforts, we grew the MLM to be one of the largest in Singapore and the region. The revenue grew to a level that my family and I could afford to move into Sentosa Cove.

However, even though all seems smooth sailing, there are problems unknown to others. Chief of which is my wife, or rather her dream. She loves singing and always harboured the dream to have an album of her own. Our MLM is also exploring using music to spread our motivational and life coaching messages to even more people. Getting her to front this project would be a nice fit. Yet, I feel uncomfortable that in a way, the MLM is sponsoring my wife's personal dream. I am also disturbed when preliminary talks with some music producers involved musical concepts on Chinese alcohol which may not be a good fit for our wholesome motivational and life coaching corporate messaging.

What should I do? Should I choose to fulfil my wife's dream with the MLM's financial backing or to let a neutral third party decide for the greater good of the MLM?
","Rant, Advice, Ask Prof Ben
SHARE:"
250,"Hi Prof Ben, here’s a Prof from an American university saying that humanities and social sciences degrees are largely useless, producing graduates with no marketable skills. https://youtu.be/ByYgkNryCS8 what’s your thoughts? I’m concerned.
","Ask Prof Ben
SHARE:"
251,"What would you girls do if your boyfriend is like this? (Asking Prof Ben too ‘cause he always gives good advice). So for me, I buy my boyfriend’s parents mooncakes on mid autumn and goodies on CNY. Whenever I travel, I would get stuff for his mum as well. But he doesn’t do any of these things for my parents. He goes on business trips often and while he does get me something, I actually wish that he would get something for my parents. Mid autumn is around the corner and my parents asked me how come he never buy anything for them. I don’t even know how to answer cos it’s a norm for the guy to do so. My friends’ and cousins’ boyfriends would always buy their girlfriends’ parents stuff on mid autumn and CNY. And sometimes my aunts would ask my mum then my mum would keep quiet. I feel quite bad about that. So I would always buy my parents stuff on such ocassions but it’s not the same...how do I tell my boyfriend to buy them stuff without appearing like a gold digger? What I want is really just effort from him.
","Romance, Advice, Ask Prof Ben
SHARE:"
252,"Hi, I'm not a CS student but I have recently completed a few basic programming courses online (paid). May i ask where can I go to for advanced projects/practises? Preferably online as it's cheaper and more convenient.
","Ask Prof Ben
SHARE:"
253,"I'm quite the wallflower in my group of friends of almost 10 years, some of the group actually got in a relationship, and 2 of them actually got married.
Then recently... I found out that the guy was cheating on his wife... with the girl that I like...
I... have no idea what to do now because we are all friends for so long
","Romance, Advice, Ask Prof Ben
SHARE:"
254,"I have a friend that are enrolling to NUS currently for engineering course and apparently, he is my 10 years friend’s boyfriend. But nowadays, I fall in love with him, and he always contacted me without his girlfriend knowing about it. Damn, he’s damn sexy and he sent me alot of his pictures to me. But I am a guy and I dont want to ruin my friend’s relationship. I did tried to avoid him but he still contacting me. What should I do? Should I tell my friend about him that might end my friendship with her or should I keep it silent (high chances he might contacting other guy like me as well)?
","Rant, Advice, Ask Prof Ben
SHARE:"
255,"Happy Birthday Prof. Ben! Thanks for being active here and answering all of our questions. :D
","Ask Prof Ben
SHARE:"
256,"Hi Prof Ben and others,

I'm a year 2 PhD student and am really struggling. I'm drowning in my coursework (need A- average to meet requirement) and my research so far hasn't been very promising. My Bachelor's was non comp science and my PhD needs quite substantial programming. I'm really lost and don't know how to proceed or should I just drop it.
","Advice, Ask Prof Ben
SHARE:"
257,"I just confessed to a girl, and she also says she likes me.. 

But she's moving back soon and doesnt want to get into an LDR (she said something happened to her last time).

How can I try to make this work out? Since the feeling is now mutual
","Romance, Advice, Ask Prof Ben
SHARE:"
258,"Graduate with Stellar grades. Accepted into top corporate bank.
Get promotion within a year and continue to show the world a face eager to perform and learn.
But deep down I just want to live a simple life. Find someone to settle down maybe? Not that there is anyone right now.

Why do I feel so bad about not being ambititious :(
","Advice, Ask Prof Ben
SHARE:"
259,"Is it still a good idea to study Computer Science? Since India is going to produce more IT engineers than Singapore, how are we going to compete? Many tech companies are opening offices in Hyderabad. Even our favourite local bank DBS has an tech office in India. What differentiate NUS graduates from other Indian universities like IIT? #damnworried
","Advice, Ask Prof Ben
SHARE:"
260,"Why do people give me that look of disdain when I enter the lift or MRT pushing my PMD, or when I'm stopping at the traffic lights? Are we really that hated? It's funny how people are showing contempt for technological innovations and choosing to embrace a primitive mindset by refusing to move forward with times. 

Yes, I'm aware that there have been some injuries as a result of pedestrians jaywalking across walkways without even bothering to check their surroundings. But isn't it a small price worth paying for the conveniences of a car-lite future? Think about how quickly you get your food when you order through delivery services. Or how you or your kids can now travel the distances previously attainable only by a car, without the hassle of obtaining a driver’s license which can be quite expensive. Too bad for all you haters, but I'm glad the authorities have the foresight not to completely ban the devices, knowing full well of the economic and social implications. Neither have they bowed down to populist demands to have omnipresent enforcement at void decks, which would be an unnecessary strain on resources. 

I'm sure that as someone who is most likely to support technological progress, Prof Ben will also agree with me that those who condemn PMDs are backward in their thinking and are in some ways, stifling innovation in our country.
","Rant, Ask Prof Ben
SHARE:"
261,"Hello, I am about to apply for exchange, and I noticed many of the Universities only have 1-2 slots, with selected few prestigious Unis having 4-6 slots.

May I know from senior experience, how hard is it to get into prestigious Universities like University of Edinburgh or University of California? Do high CAP really plays an important role?
","Advice, Ask Prof Ben
SHARE:"
262,"Hey everyone. Need an advise here. 

I have a friend (lets just call as Z) whom I knew for quite some time. We do hang out alot before this. And most of the time, I will invite Z for a meal and hangout for fun. Sometimes, Z would invite me for a meal and talked about alot of things generally. But recently, we had abit of argument where Z told me that I was taking too much time and space and it is hard for Z to say no to me.

At one point of time, I asked Z why only now you told me all of these and for all these while, never once I forced you to hang out with me. I was hurt by Z’s statement, I didnt know what did I do wrong and I was having hard time thinking of it for weeks. Then Z said, it was the personality that makes Z hard to say no to everyone ppl surrounding. 

I dont even know why I am so hurt by Z’s statement. Since the day, I stopped contacting Z coz i felt like everytime I text Z, i feel like im breaching Z’s time and space. 

Should i continue to contact Z?
","Rant, Advice, Ask Prof Ben
SHARE:"
263,"Someone mentioned MLM in their recent post. I think I dodged a bullet when I was in Year One. I received a missed call from someone, tried calling back, the other side didn't pick up, instead they sent a WhatsApp message that they were busy and couldn't talk. Left the conversation at that.
If I wanted to do sales, I'd rather sell something which I know what I am talking about, and at least it is an actual product that has utility to the buyer. Best case is when a buyer already knows what they want, all that is required is to tell them where it is placed. Not harass acquaintences on  ̶s̶o̶s̶h̶e̶r̶ social media and cold calling in a bid to grow  ̶d̶o̶w̶n̶l̶i̶n̶e̶s̶ legs while doing the same for an upline.

Yes, retail can be one long chain from the manufacturer to the importer/distributor to the reseller to the consumer, with each stage adding more to the cost the consumer pays. Of course there are things like import taxes and customs along with the guarantee of warranty, so maybe some real value is being added along the line in terms of product support and bringing the item to somewhere the consumer can obtain it. Case in point, there was a posting that almost thought Prof Ben ran a logistics company. That is actually the local distributor of some electronics you might be using, but you might not be able to get direct from them. Money comes in from outside the manufacturer, product(without artificial demand from inside the company) transfers to the consumer on the outside. There might be some backdoor deals going on in terms of that logistics chain, but be it Challenger or a shop in Sim Lim Square, the general idea is there.There are also online channels now, so no hard selling from store staff.

TLDR: Avoid MLMs like the plague, if want to do sales, work for reputable stores and/or brands.
","Rant, Advice, Ask Prof Ben
SHARE:"
264,"Hi everyone, can someone tell me how do I be good at small talks?? I prefer intellectual talks, and intrinsically drawn to it, being able to converse and think of topics easily. While most people or people I met around me aren’t. What should I do to be good at it?? 
And I’m an extremely awkward person, not sure whether getting ostracized when I was younger that cause it or it’s just me, what should I do? 
I can’t always think of topics and being awkward and quiet, EVEN with my guy friends, or friends I known for decades, let alone girls. Please help someone, I hope nobody’s giving hurtful comments or making fun of me. Thank you!
","Rant, Advice, Ask Prof Ben
SHARE:"
265,"I am in my final year now and for my honours, I need to take either a FYP or FYI. I would like to ask, are there any benefits of doing FYP over FYI or vice versa?

i currently have this dilemma where if I take FYP I can probably overload and graduate on time. but if I take FYI, I don't think I can manage taking FYI plus 2/3 core modules in a semester with the finals and FYI presentation overlapping the work duration (anyone done this before? Might be possible but I'm not that smart)

I am more inclined to doing FYI as it sounds more exciting but is it worth delaying graduation by a sem just to do FYI? What will future employers think about graduating a sem late? Anyone have any opinions to share on this matter? Thanks! (ps: i read prof ben's advice sometimes and i'm not particularly asking prof ben to answer but it would be great if he could :D or anyone else really i really need help deciding)
","Advice, Ask Prof Ben
SHARE:"
266,"Hi Prof Ben I read an article recently where a computing prof from a local U said that not having computer literacy ie to computing/coding implies that a person is illiterate. I am from arts and am afraid I am illiterate despite getting a degree. Please advice!
","Ask Prof Ben
SHARE:"
267,"I am the OP of #68663, responding to the comments suggesting that the CMB profiles I was referring to are fake. One Xu S Han, for instance, claimed that “CMB uses fake profiles to con carrots like you”. 

While I think there is some force in the claim that the profiles I had referred to in my earlier post are fake, I thought I should just highlight a couple of indicators that point strongly against that.

First, my friends and I had, in the past, matched with some of these bagels. These bagels in fact responded to our messages, at least in the first two days. They also typed in a colloquial, local manner. However, it usually became quickly obvious from their responses that they were not interested. 

Second, these bagels have, over time, updated their profiles, whether it be job title, descriptions, new photos and even the order of their photos. I am generally quite observant, and can remember these little details very easily.

Third, as some of these bagels are actually friends of my friends, I have incidentally chanced upon a few of their Facebook profiles (from group pictures and Facebook posts). Interestingly, the photos used in their CMB profiles are completely different from those they had uploaded on Facebook. Obviously, CMB could not have magically created these photos out of nowhere. They were not photoshopped. 

Fourth, and as absurd as this sounds, I think this is one of those situations where it is apt to use the phrase “you know it when you see it”. Feel free to disagree, but I think those of us who have used CMB will get my drift. 

Needless to say, I’m not suggesting that these permanent residents of CMB are doing anything wrong. Rather, the behaviour of these bagels is merely a reflection of a social phenomenon that has arisen with the advent of online dating (read my earlier post). 

On a final note, apart from the points raised in my earlier post, I think it is safe to say that for most of us using CMB, it becomes increasingly easy over time to sieve the chaff from the wheat.
","Romance, Rant, Ask Prof Ben
SHARE:"
268,"I (M) started using CMB again recently, two years after I deleted my account. 

Out of curiosity, I scrolled through the profiles of the female bagels in the Discover section, with the option “Active within the last 72 hours” selected. 

Interestingly, I spotted many familiar-looking bagels who I had “liked” previously, two to three years ago. Most of them are at least a 7/10.

Initially, I thought that these girls might perhaps, like me, have returned to CMB (for various reasons) after staying away from it for a while. However, this notion quickly proved to be wrong when I started seeing more and more familiar faces.

To be sure, I showed some of the profiles to a few friends of mine who are active CMB users (more so than I am). My friends unanimously agreed that they had seen these same profiles for an extended period of time.

I cannot help but wonder why so many pleasant-looking girls have continued using CMB for such a long time. 

Is CMB really bereft of decent chaps, so much so that this has left them to become permanent CMB residents? Or are people just overly caught up in the illusion of “choice”, to the extent that they end up spending so much time men searching for the elusive “one”.

In any event, as someone who’s using CMB to find something serious, I know what to do when these familiar-looking profiles appear as suggested matches.
","Romance, Rant, Advice, Ask Prof Ben
SHARE:"
269,"Dear Professor Ben, does SoC have any plans to teach CS2040 in Python anytime soon? Thank you!
","Ask Prof Ben
SHARE:"
270,"Prof Ben, should I go straight for Master after I finish uni, or should I wait and work for at least a year? I’ve found what I’m really passionate about, but I’m afraid that if I continue with further studies employers may find me lack real life experience compared to others. On the other hand, if I enter the work force after uni it might be very hard to get back to school.
","Advice, Ask Prof Ben
SHARE:"
271,"hi i am a cs freshman with no computing knowledge at all. Its only week 2 and i'm already struggling to cope. i feel i can't understand the concepts fully. are there any tips to survive cs1101s without any computing knowledge?
","Advice, Ask Prof Ben
SHARE:"
272,"Hi, 

So the story is: a guy from my batch ask my close friend about my relationship status and tells him that he is interested in me yet has never taken any action towards me? 

My close friend then told me about this. So am I supposed to pretend that I don’t know about this or what? I’m a girl btw but I’m confused by this guy’s intention. Please help
","Romance, Ask Prof Ben
SHARE:"
273,"Hi Prof Ben, is there any way you are keeping track of the various news/articles sources that are interesting to you? E.g. using feeds or some form of news aggregator
","Advice, Ask Prof Ben
SHARE:"
274,"Hi Prof Ben,

I am a Y2 CS student. Despite being a FCH, I was unable to secure an internship in the most recent summer holidays. Now that I'm starting Y2, I hope that I am able to ramp up my portfolio, especially with technical skills. May I know how I would be able to do so?

Thank you for the advice!
","Ask Prof Ben
SHARE:"
275,"Met this person a few months back. Initial stage was checking each other’s background out and we matched to a great extent so we hung out more. 

But over time, our differences became more visible in terms of what we prioritise during outings. 

When going to attractions, my partner seems to target only taking pictures of prominent backgrounds seen in blogposts of influencers. My goal, on the other hand, is to explore what’s in store at the attraction(s) and create memories together. 

However, it seems that despite talking over this matter multiple times, there’s no indication of change. What’ll you do if you’re in my position?
","Lost and Found, Romance, Advice, Ask Prof Ben
SHARE:"
276,"My bf has been talking a lot recently about delaying our plans to get married and have kids, so as to enjoy more couple time. But I'm 29 this year and time is ticking. I really want to have kids before 30. I don't really understand why he has this sudden change in attitude (he used to really like the idea of having kids) or what I can even do about it. Thoughts?
","Romance, Ask Prof Ben
SHARE:"
277,"I feel like writing this down because I’ve seen too much information exchange going on between the students and the teachers on whispers about the fundamental programming modules. As a student who is at the end of the streamline and is about to become a finished product pushed to the job market, the posts reminded me of how I survived my first year of university here. And my reflection saddens me, not just because it is about a painful year, but more for a pre-mature me undergoing so much torture. Well, the torture indeed made me tougher and stronger (what doesn’t kill you makes you stronger lol), but I would appreciate it more if I was given more understanding and encouragement when I was deep in my struggle.

I remember the first lecture of my fundamental programming module gave me a blow right in my head. I just couldn’t get it when I heard “recursion/iteration is like induction, you just assume it works in the previous step, and it will work in the next step”. I became even more panicky when during the lesson right after the lecture, everyone else there seemed to know how to use recursion/iteration to solve the problems, as if their brains are dry sponges absorbing the knowledge instantaneously. I was so stunned when they solved the questions on the board with the things taught less than one hour ago, and even more stunned when there were people solving the questions using untaught techniques – for loops and while loops (these were some big wow to me because I never heard of them before…)! I just couldn’t understand how they got their solutions, or rather, why they are so freaking smart. I guess I looked too stunned. After a star student presented his answer, the teacher walked over, and asked me a question that I could finally understand. “You don’t understand anything, do you?” And with this question my stunned face was exposed to everyone in the room. Well, I really don’t understand anything, so I said, “no I don’t”. The teacher turned, and walked back to the board, “it’s ok, we are here to help you”. And there went more questions, and there went my totally shutdown brain.

That lesson ended at 3pm, and I went back home, sat down at my desk, and tried to figure out what the hell is recursion/iteration. It took me 10 hours to figure it out, and I remember the number of hours spent so clearly simply because I only left my chair at 1am with numb legs and a drained yet excited brain. It was really just what was taught, “recursion/iteration is like induction, you just assume it works in the previous step, and it will work in the next step”, but it took me 10 hours straight of thinking to absorb it. Now whenever I think of this experience, I am always so thankful that I figured it out just in time. I have seen people who didn’t try so hard and were left behind. I am thankful that it got the grit out of me, which would be necessary for me to survive the rest of my years in the university. But my practice is highly questionable, or rather, the motivation of my practice is highly questionable. What gave me the strength to think for 10 hours straight without eating, drinking or moving around? And why did I ask for help from my friends, when they seemed to understand the concept? I would say it was because of shame. I was afraid that people would say “it’s so easy, why don’t you just get it?” I was afraid to let other people know that I have become so “illiterate” and “dumb” when I used to be a top tier student. And I was afraid to get that question again, “you don’t understand anything, do you?”

And my shame was dismantled at the next lesson. The teacher gave us a question on the spot. He walked over to my desk (again), bent down, examined my solution, and then copied it to the board, “uhmmm, this looks pretty pedestrian.” I was stunned (again), because I didn’t know how to interpret the word “pedestrian”. Is it something like “路人甲” in Chinese (it means mundane and insignificant), or something else? And while I was thinking of the meaning of the word, a few of his favorite star students presented their solutions, “innovative”, as he branded them, but upon further scrutiny, failed. The teacher examined my solution on board again, “uhmmmm, seems like only the pedestrian way works.” I really felt like leaving the room at that instant. And that was the last time I appeared at his lesson. I thought, there is nothing to be shameful about. “Pedestrian” doesn’t mean I can’t win. I worked hard, I thought hard, and I got it right. If someone, especially an authority, brands me as “pedestrian”, gives me no faith from the start, the shame is not on me. 

The end of the story is not a fantastic one. I got B+ for this mod, and I had to S/U it. But does the B+ make me a less adequate programmer than a student who got A for this mod? No, as far as I can see, no. This mod is just about the fundamentals, the basics, the easiest things, of programming, and one day, it will become your second nature, just as easy as you speak and think in English. When I revised the material at the start at the next semester, I marveled at how stupid I was, why the hell did I spend 10 hours straight trying to figure out recursion, when it is just an induction??? But at the same time, I could still feel the pain of struggling and the fire of shame and anger that was burning inside me during those 10 hours. During these days when learning becomes a lot easier for me, I started reflecting on this experience. The most painful part for me of that mod was not the 30+ coding assignments, but the lack of faith in me, both by myself and by the teacher (at least that was how I felt). My confidence was shattered during that mod, and I tried so hard just to prove to whoever that I thought scorned upon me and gave up on me (well, myself included), that I can do it. I have to say it worked as a motivation, after all it got me learn how to work my ass off, but was it necessary for it to be so passive? Did I learn just for a proof of my capabilities, or for my future development, or for my interest, my passion? Does learning, especially for something that should be as easy as a second nature, have to be so painful? Would it be better if I had the courage to use more resources e.g. teachers friends families google etc.? Would I learn better if I didn’t get so angry to push myself to the dead-ends? 

There are so many what-ifs, but there is only one time that I undergo this process, and it shapes me to who I am now. I am thankful to this experience, but whenever I recall it, I really want to give a hug to the a-few-year-ago me, and let her know that things shouldn’t be so difficult, if it is, you are learning it the wrong way.
","Rant, Ask Prof Ben
SHARE:"
278,"Prof Ben Sir.

I want to ask. Why is MCSE and Microsoft visual studio (basic) not wanted by any employee in sg? Even thought i am good at those. I cannot find a job..
","Advice, Ask Prof Ben
SHARE:"
279,"Hi Prof Ben

How different is CS1010S from CS1010X in terms of content & workload? Or are they practically identical?
","Ask Prof Ben
SHARE:"
280,"Hi I am fresh grad from nus and want some advice. Are there downsides to starting off your first career under contract? Considering there will be opportunities to be converted to perm based on performance.
","Advice, Ask Prof Ben
SHARE:"
281,"I am really lost here.

I don't really know what I want to do in the future. I picked a 4-year direct honours course, and having spent two weeks so far, I am having second thoughts. I have no idea what's going on and I don't remember anything. I considered changing course, perhaps to a more general course like Business, or Science with no specialisation, but I have no idea what to change to, and that's also one semester fee wasted. I don't come from a well to do family.

Google search didn't help so I'd really appreciate some advice on what I should do.

Do I take a gap year?
Do I try to continue in my course?
Or is university simply not for me and I should try to take up a diploma?

An A levels certificate is really not useful when looking for work, and the two years of National Service certainly di
","Ask Prof Ben
SHARE:"
282,"Prof Ben, to add on to my earlier question on prospects of full stack developer, which industry do you think is good to pick up experience, other than FAANG? How about places like GovTech, Shopee, local banks? Thanks for ur earlier response. Appreciate it.
","Ask Prof Ben
SHARE:"
283,"Dear Prof Ben,
I was wondering how far can an NUS BComp(CS) bring us? I've heard that minimally a graduate degree is required to take up senior positions in big tech firms.
","Ask Prof Ben
SHARE:"
284,"CS Majors! (And Prof Ben!)

Does anyone feel this weird pressure to specialize in AI/ML for their focus area? I know a good proportion of students are deciding to specialize in AI but I'm wondering how well does this reflect the actual job climate?

Software engineering is my current focus area and I find it really interesting but admittedly, I do feel it is kind of bland compared to AI.

If anyone could share their insight that would be greatly appreciated!
","Advice, Ask Prof Ben
SHARE:"
285,"Hi, does anyone know of any non-bonded postgraduate scholarships? I've been looking around but most which are offered usually require you to serve a bond which I don't really want.
","Advice, Ask Prof Ben
SHARE:"
286,"Hello! I graduated from FASS with a non-technical degree last year. Despite my major, I have a science background and excel in maths. Thankfully, I’ve gotten a job in a large tech firm that gives me many opportunities to further my learning. 

My question is, which areas (e.g. data science, IOT, machine learning) should I do if I have a passion for and am good in math? 

Thank u!!!
","Advice, Ask Prof Ben
SHARE:"
287,"Hey professor Ben Leong I am a y1 CS major and I just realised that CS qns really resemble IQ qns. Despite scoring all As for my A level exam I still feel I'm not intelligent enough. Will the CS curriculum here in NUS raise my IQ ? It's one of the goals I make myself and I really want to be better able to solve problems in general.
","Advice, Ask Prof Ben
SHARE:"
288,"Prof Ben, what do you think of the prospects of career of a full stack developer?
","Ask Prof Ben
SHARE:"
289,"Dear Prof Ben, what’s your personal top 10 life changing or most impactful books you have ever read? Can include those you have yet to read too.
","Ask Prof Ben
SHARE:"
290,"Prof Ben, got any advice for new phd student? Also, got phd student get dismissed because they didn't meet gpa requirement for coursework before? Thanks prof in advance.
","Ask Prof Ben
SHARE:"
291,"Hi, I graduated with a science degree and have worked for a year in sales. However, now I wish to make a career switch into the data analytics industry. I am considering 3 options: NUS MSBA, NUS MTech EBAC and SMU's MITB . Which programme do hirers of IT professionals prefer their candidates to graduate from? Prof Ben Leong, would really appreciate your help if you could offer your opinions as well. Thank you!
","Advice, Ask Prof Ben
SHARE:"
292,"Which is worst? Saving enough money for retirement but dying in early 50s or not saving enough money for retirement yet living until 85 years old?
","Advice, Ask Prof Ben
SHARE:"
293,"Guys working in Tech, do you ever encounter interviewers who is aggressive towards you? Like every time you say something, the interviewers will give a counter to what you say. And the interviewers keep emphasizing about your lack of experience etc. Did the HR just f*ck me up by sending me this interview to meet their quotas?
","Advice, Ask Prof Ben
SHARE:"
294,"I feel like my Uni life is pretty boring. I just go to sch for 3 days per week (classes are boring too) and the rest of the week I would have to find stuff to do to kill time. I would either be studying in the library, going to the gym, catching up with friends or doing some part time work occasionally. I do like playing video games but I would feel guilty for wasting time if I play for too Long. Recently I have tried to self learn some things like coding or cooking to kill time too. 

Just feel that life is kinda mundane and Its like I’m wasting everyday away. I’m not really enjoying my life everyday. My gf is probably the only thing that makes me happy now, though it’s LDR. Any suggestions?
","Advice, Ask Prof Ben
SHARE:"
295,"Dear Prof Ben, I am working full time and I am taking a part time  masters in NUS computing. I would like to understand why there are no web casts for the classes... I understand that taking a masters is an commitment and I should be willing to make the effort to attend classes. However, as working adults, there will be days that we cant make it to classes... The 2 to 3 hours we spent travelling could very well be used to listen/understand the web cast and get starting on the projects and assignments. Isn't it kind of ironic and that masters in a technology related course is not making use of technology to make our lives better? :(
","Rant, Ask Prof Ben
SHARE:"
296,"I've been with my bf for 2 years now, and only recently we have tried to erhem erhem. He used to say he wasn't ready for it, but I found it strange as he would usually pleasure me with his fingers. Well, let's just say stayovers would end with me being naked but him being fully dressed.

Two week ago, after a night out at a pub, we tried to do it at his hostel and he revealed his reason for abstaining. His little brother is no longer than a USB stick. Of course I said it was no issue, but after an awkward 10 minutes of attempting to make it happen, he broke down and started crying. He said his exgf left him for this exact reason and he feels guilty for not telling me earlier on, and started begging me not to leave him. I reassured him that it's really not an issue, as I truly felt that sex wasn't all that important.

But after returning home the next day, thoughts started running through my mind. I'm still a virgin, and will probably remain as one if I marry him in the future. How weird are things now? Well, yesterday, we saw the kukujiao cheer from ntu while browsing on facebook and I could see him feeling uneasy already... 

Tbh I'm selfish, and I really think I'll be missing out too much if I stay with him how can I break up with him without him knowing the true reason?
","Romance, Advice, Ask Prof Ben
SHARE:"
297,"I met this girl a couple of months ago through an online dating app. At first I just wanted to have fun, hook up and get on with life. Slowly we began going out more often, do things like what couples usually do. We hug and we hold hands when are out. After awhile I realised that she is seeing other guys and hooking up with them too. I really like her but I do not know if I should continue seeing her. I do not want to lose her but knowing that she is hooking up with others breaks my heart. What should I do?
","Advice, Ask Prof Ben
SHARE:"
298,"Prof Ben,
How did you feel about your MSc and Ph.D. days? 

I am writing my Honors thesis and I feel both overwhelmed and enriching at the same time. I love studying more and have a great deal of curiosity for my field. However, I am not sure if I should do an MA is for me since I get overwhelmed on some occasions. 

(I'm from FASS :( )

Thank you so much for helping me.
","Ask Prof Ben
SHARE:"
299,"Prof Ben or anyone pls advice!
Its complicated. Love is like a triangle but an opened one. A girl likes me but i like another girl, however the girl i like is an INFJ and she's really nice to everyone, so i cant tell if she likes me. I dont think she does though, because we hardly have much interaction due to us taking different mods despite being in the same course. I talked to her once while going home and it feels like we're friends (after all we havent really talked one on one much, we mostly just say hi when we see each other around school)

I like her so much that it hurts to think about it and i dont think i can like anyone else. Truly, i feel bad for the girl who likes me, because i know if i hadn't met the 2nd girl, i would have accepted the 1st, we connect well and interact much more than me with the 2nd. But i cant stop thinking about the 2nd girl. The 2nd girl seems too busy with studies to bother about relationships

Both girls are the shy and independent kind and the first girl looks better than the 2nd. But im more attracted to the 2nd girl because of her intellect and personality, she's soft spoken, helpful and really smart. She's from one of the top 2 JCs and currently a first class honor student and does well at everything she does, also she does many things alone, although i seen her once or twice with a grp of people. In many ways we're alike, but i think she just sees me as a friend :( also im too shy to ask her or anything at the moment since we're not even close. 

I need help either
1. Forgetting the 2nd girl
2. Finding out if the 2nd girl likes me

Not that gender matters, but im a girl too
","Advice, Ask Prof Ben
SHARE:"
300,"Hi guys just wanna ask if a mod has around 20 people, is the bell curve still being used? How is the grading like
","Advice, Ask Prof Ben
SHARE:"
301,"Dear Prof Ben,

My friend threw me this question so now i will like to forward his question to you instead.

My friend and i were both from the same JC. However, he didnt do well enough in A levels to secure a place in local uni. Therefore, he took the unconventional path of going back to poly after NS due to financial constraints.Back then, his aim was to just make it into a local uni.

Fast forward 2 years later, he is now on his final year internship before he graduates. With his current grades, he can easily get in to a lot of courses in any local uni.

However, he is already 24. He thinks that by going to uni for another 3-4 years, he will be lacking the working experience to apply for a job. Also, applying for a job at the age of 28-29 years old with no relevant full time working experience may also put him at a disadvantage as compared to others.

So Prof Ben, with your experience in life so far, do you think my friend should just apply for a job once he comes out of poly, or should he go forward with his education in a local uni if he has a chance to?
","Advice, Ask Prof Ben
SHARE:"
302,"Hi Prof Ben, do you get mad if students call you Ben or Bro?
","Ask Prof Ben
SHARE:"
303,"Dear Prof Ben, 

You're an amazing prof. Really appreciate that you're actively helping a lot of the poor souls posting on this confession page. Your advice changed me for the better, and I am forever grateful
","Ask Prof Ben
SHARE:"
304,"Prof Ben, you seem really knowledgeable and active on the site. Out of curiosity, how many hours a week do you spend on NUSWhispers? And what's the secret to locating the many articles which you share on this site? All of them seem really informative and helpful to people like me who have lost their way.
","Ask Prof Ben
SHARE:"
