,confessions,categories
1395,"Regarding the issue about the recent incident in the hall near FASS. Now that the school has apologized and reacted to the situation, and with the guy cowering in fear, not being to show his face in public, the victim has gotten her way and I'm happy she has gotten her justice. :>

But I feel a very slight regret in having supported her. Identifying the guy, along with photos of his friends while asking news publishers to cover her story for revenge just wasn't right. I think this is known as doxxing, which is also a criminal offence. She could have at least censored the faces of his friends and maybe even his identity. She has gotten her revenge now that the perpetrator will never be able to step out in society ever again. kinda having mixed feelzz about this.

She had my sympathy at the beginning of this saga, but now it seems the attention is getting to her head - her instastories that just a few days ago borderlined desperation [that baited my sympathy] now stink of arrogance, and for the wrong reasons.
","Rant
SHARE:"
1396,"in light of the recent incident about sexual harassment and statements put out by various parties, including NUSSU, i was very puzzled by point 6 as written by them. Reproduced here: 

""6. NUSSU Exco also recognises, that as opposed to a criminal court, that rehabilitation is an extremely strong principle in how student offenders are treated in the Board of Discipline, given that NUS is an educational institution. NUSSU Exco also notes that the Board of Discipline had acted in accordance with existing precedent and due process, and respects that the decision by the Board was arrived at in good faith.""

This left me with a lot of confusion about how things are handled as per the school's regulations. As a result, I came up with this table to help myself understand potential combinations of titles and location of such an act. I'm not a law student and neither am I trained legally in any way, so I was hoping if anyone here could help me out and fill in the blanks?

I just want to seriously understand this matter. Thank you.
","Rant
SHARE:"
1397,"This is the admin of #61703 replying to Mr. BTech who is ""not replying indefinitely"".

If you still do not see the point that I am putting across, assuming that I am a ""emotional teenager"", perhaps your inability to comprehend my argument is the exact reason you spur us on by saying ""grades are not important"".

Old man, our studies do not simply comprise of ""regurgitat(ing) knowledge"". Granted, everybody knows the knowledge you learn in school, regardless of level might not be used for your future job or even tertiary education. The chemistry knowledge I learnt in JC definitely isn't fully applicable to the course I'm studying now. What the education system does succeed in however, is fulfilling the purpose of nurturing critical thinkers. The questions I tacked in A Levels set the foundations on how I should study, problems which come out of it and how I should solve it. Just like in uni, where a firm grasp of knowledge on my major would be a good indication that I can critically think in the field and perhaps contribute to the firm I join. 

More importantly, thank you to #61802 for your insight on the topic. I guess it does take a real life example to show people the reality of the situation, and I wish you all the best in your future career. Bottom line, grades do matter for most jobs as the first point of selection. What comes next (e.g. attitude and ability to work in a firm) will be judged AFTER grades were looked at. Typically, the people who say ""grades don't matter"" either really don't need them cos they are secure in their future, or are just trying to throw you off to study less for the bell curve.

A lot of you have commented (esp the guy who said something along the lines of it depends on what you do). I do acknowledge your point, and I did think about it. You are right by saying that everybody has different aspirations. After all, we cannot have a society full of doctors, just like how we cannot have one full of poets. But that brings me to the point I brought up in my original post. However, what mommy told me at the end of the day makes perfect sense; ""it doesn't matter how well you do, as long as you tried your best"". I admit that maybe me and the other guy might have made results sound like a means to an end. Thats not true, we are just saying that the notion of grades not being important is utter rubbish. At the end of the day however, there will always be people who do better than others. To the people who aren't doing well, as long as they have done their best, thats all that matters. To tell them however, that grades aren't important before they have even tried could lull them into a false sense of insecurity. Instead, EVEN IF WE KNOW that they are not at the top of their class, we should still encourage them to work hard, and the end product does not matter as long as they tried their best.

It might seem confusing but let me summarise my argument. 
(1) Grades do matter, I'm sorry but this reality will be here for a long time. 
(2) Grades are not means to an end. TRY YOUR BEST in whatever you do, thats what is important. If your aim is to be a world-class farmer, take a course related to it (hypothetically), and WORK HARD AT IT.
","Rant
SHARE:"
1398,"I am neutral in the saga regarding the voyeur incident in Eusoff Hall but this i really feel that a lot people are jumping onto the bandwagon and sprouting nonsense like this. 
""Chinese Male Privilege"" what even. 
","Rant
SHARE:"
1399,"It seems like most of the PCs in PC Commons are not functioning. Very frustrated as I've already spoken to tech support over this and they ask for an ID for every computer. But there must be about 15 computers here that don't work. Hopefully someone from NUS will see this and can sort it
","Rant
SHARE:"
1400,"I'm a fan of fair punishment dealt to the perpetrator. I'm not a fan of over-punishing the perpetrator. What's happening is the latter. And scheming to get him punished the way you want is not right.

I feel that the true motive of the victim is clear - She wants cold hard revenge and ""fixing the NUS system"" is just a disguise to boost her campaign and garner support for her case against the perpetrator.

Besides, I greatly doubt that NUS would consider any options she is proposing now, given that she did not first seek recourse from higher authorities in NUS, with people that have the power to make decisions, before seeking media coverage. After all, why would they consider her proposals? She knew very well what she was doing would tarnish the school's reputation.

It's like returning a punch in the face to NUS for mishandling the situation and now dictating what NUS should do lol. Does not sound logical to me.

This is just my opinion.
","Rant
SHARE:"
1401,"With the recent sexual assault/peeping tom saga in NUS, I have written this confession to highlight the ancillary issue of defamation which may be lost in the debate. 

Note:  Not legal advice - don't rely on this. These are just my thoughts/opinions, which I hope can give some courage to victims who would otherwise remain silent.

Some victims may be concerned that they may be sued for damages in defamation if they were to speak out about their assault. In my opinion, this is not necessarily the case. 

Briefly stated, civil defamation requires (1) the statement to lower the reputation of the person suing for defamation (i.e. make the person look bad) (2) the statement must refer to the person suing for defamation (3) the statement is communicated to a third party. 

So for example, Cindy gets molested by Andy. If Cindy publishes on Facebook/Insta, ""Andy molested me"", then prima facie, defamation will be found. Of course, your first instinct would be then to say,  ""that's not fair!"", since what Cindy said was true. Your instincts are correct: if the alleged defamatory statement is true, then there is no defamation - this is known as the defence of justification. E.g. I can say ""Trump is a fatass"" because it's true. 

But the defence of justification does not mean that Cindy can just say what she wants, even if she knows it is true. This is because (and this is crucial) she has to convince the court that the statement was true. If Cindy fails to do this (of showing that she was indeed molested), then Cindy will be liable in damages towards Andy even though he did in fact molest her. While this is a repugnant outcome, it may very well happen in many cases if molestation cannot be proven. 

Potentially, to avoid this outcome, my opinion is that Cindy could make a police report first. In the interim period, she could warn her friends about Andy; but she shouldn't be posting anything online. Once the police finds that Andy has molested her, Cindy may post online about Andy's acts towards her. 

On a separate point, damages for defamation depends on, among other things, the reputation of the person being defamed and the reputation of the person defaming. Since everyone is still a student and still a nobody in life, it is in my opinion that damages are unlikely to be that much. So Cindy, even if successfully sued by Andy, may not need to pay as much for defaming Andy, as compared to the damages one would have to pay if a minister was defamed. 

TLDR: To avoid potential liability for defamation, my opinion is that victims should make a police report first, and wait for the perpetrator to be found guilty, before they post anything online. Or just screw it, post it anyway and out that scumbag, since you may just be able to afford the damages for defamation. 

Lawyers/law students/professors, please do help me out if I missed anything.
","Rant
SHARE:"
1402,"This is a reply to Mr. Btech is better than Beng and the whole ""grades don't matter"" debate. Honestly who are you trying to fool? Grades f**king matter in our society, like it or not. Employers sort by honours class and grade first when deciding who to even call for interview.  I agree with that commenter who said that saying these things gives kids the wrong impression. Why? Because I was one of them myself, and I wasn't a kid.

I was a relatively good student out of JC, entering NUS with a >85 rp score. But during my first and second years in hall, I joined up with a group of friends who told me ""grades don't matter, passion does"" everyday. I spent increasing amount of time on my 2 NUS and 6 hall CCAs, volunteering, NUSSU, etc. Predictably my grades suffered for it, and I got a CAP 2.88 at the end of my second year which shocked my parents who always saw me as an above-average student.

Obviously they advised me to study more and quit some of my commitments. But being brainwashed by my friends, who were mostly in the same position, I just said the ""grades don't matter, passion does"" thing back to them. I graduated with a pass degree, and set out into the working world with what I thought was a world-class resume of achievements. To give you a short sample, I represented NUS in 5 inter-varsity competitions in 2 sports, was leader of 2 hall CCAs, organised and carried out 3 overseas volunteering trips, was a NUSSU exco rep, had 4 internships other than the compulsory one, and many more.

Imagine my shock when week after week, companies ghosted me without even telling me that I hadn't been shortlisted for interview. After about a month of this, I started calling back HR departments and asked what happened to my application. Most of the answers were ""your CAP is too low for us to justify giving you an interview"". But what about my long long list of non-academic achievements? ""I'm sorry, your CAP is too low"". These are words that I have heard a dozen times over the phone, verbatim, so don't you dare tell me that employers in Singapore don't care about grades.

I thought that my passion, particularly the internship experience and the organising of overseas trips, would demonstrate my worth to be employed. And I thought that I showed more leadership than almost all graduates with my laundry list of leadership positions. But you know what? None of that matters if the first barrier to hiring is ""what's your honours class"". Every person I know with first class got hired within 2 months of graduation, while I lingered around in my fruitless job search for nearly a year and spiralled into severe depression.

This story doesn't have a happy ending. I eventually got a job, but in a dead-end role (no career progression) and my salary was much lower than my peers. Your first job determines your career, since companies often look at your previous pay when deciding how much to pay you for a new job. I graduated 6 years ago, and I'm consistently earning less than others who got second upper/first class. As for my group of friends? It turns out that most of them are rich, and weren't concerned about finding a job. Some of them are doing charity work now, but most are employed in their family company in various do-nothing roles. I drifted apart from them when I became depressed, and I doubt many of them even think about me any more.

If you've read this far, then thanks for listening to my story. Most of the blame lies squarely on me for not studying harder when I had the opportunity, but I wish that no one had told me that ""grades don't matter"". GRADES DO MATTER, and if you think otherwise you'll end up like me, surfing a university confessions page and wondering about all the things you could have done differently when you were an undergrad. So good luck in your studies, and don't ever fall into the trap of thinking that grades are useless!

PS. Admins pls don't filter, I think that people on this page really need to hear this.

PPS. Also to the OP, I really hate how you always use the fact that you're an employer to talk down to students on this page condescendingly. FYI this is an anonymous page, I can say that I'm the CEO of ST Engineering with 40+ years of experience and refute all your points. But instead I'm just going to offer my life story and let them judge for themselves who is right.
","Rant, Nostalgia, Advice
SHARE:"
1403,"Attended a performance at NUS UCC recently and was rudely surprised by how unprofessional and rude the security were, instead of politely asking us to clear the venue they yelled and even physically shoved us. Is this common for performances in UCC? Or are we the only ones that experienced it? 
","Rant
SHARE:"
1404,"I would like to share a very meaningful lesson I've seen some time ago, and it resonates more and more with me over time.

You can check it out here, but let me share what I've derived from this below which slightly deviates from his.
Video: https://www.youtube.com/watch?v=q5RBG1PadWI

My Life lessons:
1. Life is inherently meaningless. 

We are biologically coded to go through this cycle of birth, reproduction, death. There is nothing to lose or to gain at the end of the day. As sentient beings with the ability to think (be it logically and illogically), we are pushed into this miserable cycle with no purpose. For those approaching midlife crisis, you'll understand deeply our craving for MEANING. We try to find purpose from the people around us like spouse, children, family, friends, the less fortunate. But I see this as being analogous to two people freezing in an ice land with zero chance of escaping while they just rub each other trying to get some warmth. 

But fortunately we are also biologically coded to feel so damn good when we help others and get appreciated. Everybody's got their own level of thirst for this form of satisfaction, look around for your friends who seem too friendly, too outgoing, too helpful, their thirst is high. If you deprive such people of the appreciation they need, they'll just dive straight into depression, and discover the meaningless of everything.

2. Your happiness lies in other people's hands.

Just like the analogy mentioned previously, ""two people freezing in an ice land"", these 2 people may not find meaning in their death BUT if they spend their last minutes hugging each other out knowing that their warmth will make the other feel better, they will derive happiness and meaning during their time alive. You will find no meaning in rubbing yourself to produce some warmth. However, it is important to note, happiness is derived from the appreciation from others, not purely from your act of kindness. So, in this journey called life with a meaningless end point (death), if you seek meaning of your life, go be nice to people around you. And if you're lucky, some of the people in your life give you the appreciation you need. 

Side track, if you have an insurance friend, you'll see him posting on ig, fb or any other public platforms all the time thanking the people around him, appreciating the people around him. Appreciation is something that can be free coming from you, but priceless for those who receive it. It is an emotional drug that people need to fight the meaningless of life.

So, go out be active in showing appreciation to the people around you. Not everybody has got the fortune to have appreciative friends. Be appreciative to all, the cashiers, the cleaners, the lecturers, everybody. Depression can be found in tears and also the widest smile. You may be saving a life with a smile and thank you.
","Rant, Advice
SHARE:"
1405,"This is my thought about the recent incident in Eusoff Hall. 

I felt that NUS has done a poor job if they told the victim to keep quiet. I support her right to demand for change.

However, I disagree that the punishment was too light. I felt that the ban from entering halls were fair, and the school suspension was fair. Apart from that, I might have suggested corrective work order or an academic record. 

 I don't however, support expulsion from school or much more harsher punishments because research suggests that harsher punishments may have counterproductive effects.

The aim is to warn people that such acts are wrong, but someone with the intention to have done it would have done so; I find that assumes like some sort of scale, where x% of people are non-offenders, while y% are ""on-the-fence"" offenders, depending on how severe the punishment is. 

A critique may be that light punishments lead to repeat acts; I believe it was stated that someone who was let off lightly was later arrested for using force. By nipping it in the bud (i.e. arresting him the first time), there would never be a future case.

I disagree here considering 'prison culture'. I'm not sure if prison necessarily helps sexual offenders rehabilitate effectively, given the kind of social interactions they may have with other inmates. Accounts from ex-prisoners suggest that such crimes, and alongside that of fighting, stealing and drug abuse are 'the norm'. I'm not sufficiently convinced that such harsh punishment will bring about the reduction in such cases. Considering that recidivism rates are rather high, sending the offender (in this particular case) to prison would serve as justice but not sufficent in the large scale context- which is to keep us girls safe. 

Furthermore, while desiring justice for the victim, I have seen people abusing/insulting the girlfriends of people who have been accused of such crimes. This is really sad and hypocritical.
","Rant, Advice
SHARE:"
1406,"To the student who chased everyone else out of the classroom just so that you can have the whole venue to yourself, shame on you. You didn't even book the room and it was just an empty classroom opened for everyone to study.
","Rant
SHARE:"
1407,"Yo why is RVRC back at strictly enforcing opposite gnder ajar rules again ? No RC in UTown strictly enforces this cuz they know it's stupid. Cmon mr adeyeye adekunle, its university students staying at ur Rc, not some preschool kiddos. I know the rule is jst a watered down 'no sex',why tho ? arent we all adults with full right and enough deliberation to decide for ourslves?
","Rant
SHARE:"
1408,"Has any one of you ever read on confession post on NUSWhispers and suddenly felt like the post is exactly the same as what you're experiencing? Like the person who made the person is somehow literally a clone of you? 

It's not that it's a bad thing, but it is pretty worrisome especially when people who know you read the post and think you're the one who made the post... I hate being tagged...
","Funny, Rant
SHARE:"
1409,"Just an opinion, I strongly agree that the punishment was not severe enough and feel sad for the victim.  However, I do not support this social justice thing. Blowing the matter up on social media is akin to taking the law into one’s own hands.

While I have not experienced the trauma that she is going through right now, I truly sympathise with her. However, I urge everyone to think about the repercussions of their actions before hastily sharing her posts.

If the guy is clearly unrepentant, then yes, as a community of NUS students condemn him in unity. But without perfect information, I think we are doing him a great injustice and are likely sentencing him to a fate far worse than the law would ever have. Persecution from the whole country is far worse than going to jail. What if this guy was in fact truly repentant?
","Rant
SHARE:"
1410,"I don't think it is fair that USP people are not allowed to collect welfare packs from their own faculty. Before you accuse me of wanting to collect multiple welfare packs, no the USP one is total trash. There is one moisturizing cream and a lip balm and that is it. Seriously? Is it so hard to put some snacks into the welfare packs?  Are you f***ing kidding me? Sci and engin have so much snacks and food. I understand that this is a result of their sourcing sponsors, why can't the USP welfare committee do the same? I am not disparaging anybody's effort or anything, but how hard is it to get some cheap  snacks to put in the pack? Seriously, if you can't be bothered to do it right, then don't bother doing it at all. At least we would have a valid reason to collect from our own home faculties. I also heard that other RCs or halls make their own welfare packs separate from their own welfare packs and even those are better than this trash! I hope the welfare comm can reflect on this and if they decide that they cannot maintain the standards of what a adequate welfare pack should be, they should just do the right thing and request not to provide it for us. It is the right thing to do. 
","Rant
SHARE:"
1411,"Reply to #61629
Good for you, you've completed the Assignment 3. As someone who is dying from that assignment for weeks (and it's due tmr wth), I think you're being rather unhelpful. Of course I don't condone sharing the flag directly, but if fellow students are asking for help, at least give them some direction rather than tell them the flag entirely, give them clues in what concepts to think about to approach the questions. Cos the hints given out are not even substantial, it's really difficult to understand what concepts we're supposed to apply.

On the side note, I'm kinda surprised people are complaining more about CS2030 than CS2107 assignments. The latter is terribly awful.
","Rant, Advice
SHARE:"
1412,"There was one time I caught two of my best friends having xxx in one of the faculty staircases. We were a close trio (bear in mind it’s 2 guys and 1 girl) since jc and I couldnt believe they are doing such stuffs behind my back. I ended up watching the whole ordeal l, should I have intervened or joined along?

Right now I feel disgusted by the thoughts of their betrayal 
","Romance, Rant, Advice
SHARE:"
1413,"I hate IS1103, the quizzes are stupid, the entire module is just stupid. The tutorial questions are so ambiguous and vague, how are we supposed to score for pre-tutorial submissions? 

There is forced tutorial participation, and I extremely hate how my TA don't even give everyone an equal chance to answer questions/give opinions. The outspoken people just get all the points as we are pit against each other, competing for the TA's attention. I pity ppl with social anxiety disorder taking IS1103 tutorials as they probably gonna get 0/20% for tut participation. 

this mod makes me want to KMS. 

admins pls don't censor this
","Rant
SHARE:"
1414,"There's a curious trend of students, mostly girls, getting 'trendy' tattoos such as faces of wolves, maybe some flowers, birds, anchors or 'meaningful' words. Just fyi, getting these generic tattoos don't make you cool, it makes you a generic tryhard. Trying to be different by getting a wolf tattoo to show that you are an independent, strong and cool? Nope! Sad to say, you're just unoriginal and generic. It seems that it is the usual attention seeking girls that gets these tattoos, y'know, the ones that laughs really loudly and claps whenever they laugh. To freshies who are just entering uni, it is easy to succumb to the need to stand out and be a 'cool' person in uni, especially when you're in hall. But think twice before getting a thrashy and random tattoo. A wolf tattoo might make u look cool for a day, but it makes u unoriginal and thrashy your entire life. 'What if there is a meaning to my tattoos?', one might ask. The problem is many don't have a legit reason for getting a tattoo. Many end up trying too hard to justify their tattoos, to the point that it seems pathetic. 'I got through a tough breakup, my wolf/ anchor tattoo is to show that i am strong!' Come on man, it just shows that you're not a person that thinks things through. I'm thinking that many girls with these random generic tattoos are regretting it right now even though they don't show it. So freshies, you can clap and laugh loud and dramatically to show your keeness and support in a topic to get attention, but think twice about getting a useless tattoo because you will most definitely regret it. Once you leave uni and begin work life, you will look back at these now irrelevant girls with those random thrashy tattoos and think to yourself, 'Phew! I'm so glad i ain't them!'
","Rant, Advice
SHARE:"
1415,"as the last few exams/assessments of my mods this sem are wrapping up around now, i find myself falling into the stupid trap of telling myself ""ah, now I will never need [X knowledge/skill] again"". honestly whether i need it again in the future or not, it is so depressing to think that i'm really still learning stuff for the sake of passing exams and getting grades. 
","Rant
SHARE:"
1416,"Nowadays when people ask me where I study, what I want to do in the future, what I am doing, I just act blur and dodge the questions. 

You know why? I used to discuss about different careers and their salary scales. Then some extras would say things like “if you want money then you shouldn’t do this job.” 

Bitch please? So you apply for jobs without knowing the salary ah? So I cannot discuss about salaries and career prospects of different jobs ah? And who told you money is the only reason why I am interested in this career? You very noble. You work with zero regard to salary. You go buy a beautiful bungalow without knowing the price ah? 

I also used to tell people my plans, like if I cannot get into job A, I would have job B as my 1st back up plan, job C as 2nd back up plan, etc. Then again some extras would comment negatively, “If B and C are your back up plans, then you shouldn’t join B and C. If you have no interest, please don’t join this industry.” 

Bitch please? So what you want me to join? So I cannot have a back up plan is it? So I can only have 1 career choice is it? I have only 1 bridge to walk is it? Can’t make it then how? You feed me ah?

This is like somebody says “if I can’t get into NTU REP then I will do Electrical Engineering in NUS as my 2nd choice”, then an extra asshole comments “if it’s your 2nd choice, then please don’t join electrical engineering.” Bitch please? 

Furthermore, who says I have no interest in B, C, D? If I have totally no interest in them they wouldn’t even be in my back up plan. If I have no interest then I wouldn’t even be having a hard time comparing pros and cons of each of them. 

Yeah so when people ask about my plans. I will just smile and say internally, “NOYB”.
","Rant
SHARE:"
1417,"To add on to the OP of #61673:

I am from Btech, so take my answers with a pinch of salt, or not.

- watered down curriculum 

According to the SCALE website: 

""A module with module code TEExxxx is equivalent to the module EExxxx offered to the full-time students. Subject to the approval from SCALE and the Department of Electrical and Computer Engineering, a student may select a full-time equivalent module in place of any TEExxxx module.""

(http://www.nus.edu.sg/nusbulletin/school-of-continuing-and-lifelong-education/undergraduate-education/btech-engineering/bachelor-of-technology-electronics-engineering/)

Most mods are of TEE and are equivalent to the FT. equivalent. Yes, lecturers might offer some extra hints to the assignments, but structurally, the core of each mod is the same as FT. Anecdotally, I frequently see FT students who missed lectures in the day crash our lectures at night - the content is the same! Look, I've seen lumicast webcasts and close to 90% of the content is the same!

- Btech students have it easy because modules are graded easier

The biggest issues facing BTech students are actually of lack of time to complete assignments + do sufficient revision. 

Here's a typical schedule for BTech students:
8.30am - Wake up and head to work
5.30pm - Leave work for class
6 pm - Reach class, grabbing a subway sandwich along the way (wow it's been the 35th subway you've had this sem). Sit through a whole class on partial differential equations, electromagnetic wave theory, Maxwell equations etc (after a 8 hour work day no less)
9pm - Class ends! Phew, time to make the journey home
10 pm - Reach home and freshen up before going to bed

Repeat for 4 years, at least 3 times a week (including special terms for the first 4 semesters)

It's tough and hence explains the high attrition rate. Almost nobody puts in work day to day, and the bulk of the studying only happens a week prior to finals, where you're playing the catch-up game by then. Don't forget, every lecture is 2.5 hours densely packed with content, and we all know that attention span tapers off quickly after the second hour. Oh yes, tutorials after that too, sometimes past 9 pm. 

If btech mods were graded on the same rigour as FT students, honestly, most Btech students would find it hard to score/pass. FT students can revise with friends (almost impossible for BTech), go to the prof during office hours (sorry bruh at work), and generally have a nice supportive network to push each other higher. Most, if not all, BTech students are fighting this battle themselves, and apart from the occasional weekend study session (a week before the exam, no less), they're alone.

Knowledge in a field is quickly lost once you stop applying it. To those condemning BTech graduates for their supposedly 'lower quality' degree - try out a sample problem set from any of the mods you took in year 1. Can't do it? Think about what would happen when you start working for a year after your degree. Are the supposedly 'inferior quality' of the modules that much of an issue when you can't even recall what you studied?

While this does not give justification for the lower academic rigour of BTech, given that NUS is ranked so highly in the world, that's your high horse opinion that nobody gives a shit about. What's the alternative to BTech or a PT degree then? Working as a technician in a company earning about 2k a month with kids and a wife to feed (I know a few)? How about staying in the same role for years because you're stopped by your paper credentials?

TL:DR: 

To upgrade oneself is a necessity in this day and age, and BTech students are just trying to create opportunities for themselves to succeed. There's really no justification for being in a quaint little garden of the i-GrAdUaTeD-FrOm-NuS club trying to stonewall those who attempt to get in despite their trying circumstances.

But truly, who the hell cares what your opinion is? Yes, you studied hard in poly to get into FT, yeah you've got a CAP of 5.00. Not all btech students want to merely pass, and not all FT students get cap 5.00. There are exceptions to the norm everywhere, and this applies to Btech too.

We're all trying to carve our own niche in the world in our own unique way. Let's stop bringing each other down and being so salty. 

(Btw, how's the A&W/Shake Shack at Changi? Worth going? Yay/Nay?)
","Rant, Advice
SHARE:"
1418,"Adding on to internship problems, potential com science interns please pay extra attention on the job scope. It's common that companies abuse interns to clear the shit work that full time developer  ""do not have time to do"". But that said at least make sure the tech/framework you will be picking up is useful to you down the road.

I entered a german MNC with a vague AF job scope, forced to learn SAPUI5 frontend framework. The framework is old, heavy and shitty when compared to React, Angular, Vue. Reusability is near zero if you're not working for them. Worst part is none of the team (devs that are getting 6.5k-9k/month) have working knowledge of the framework they expect me to pick up and ship the project. 

Development skills are 80% self taught, given time we can learn and pick up any tech stacks. But we need to be selective and choose the tech stacks that has the best ROI. In short, learn from my suffering and make sure you get a concrete job scope before accepting the internship offer.

P.s There will be ppl leaving comments such as ""just do it well. maybe they will offer you a job"" 
Ans: Yes i'm trying my best to ""learn"" and no they are not hiring( they just fired 4,400 employees around the world and moving most of the development to India) 
","Rant, Advice
SHARE:"
1419,"People on NUSWhispers are becoming more and more hateful. Can yall just be more kind for a second. Telling the author of #61519 to ""man up"" or ""have some balls"" is not just unhelpful but also just straight up toxic masculinity. Imagine if those things would happen to you, give honest opinion on what you would do in other's perspective.
Remember how FWB is a two-way agreement. It requires biparty involvement and responsibility. 
And stop being so hateful and be more kind. Life is too short to always take everything personally with your bigotry, dogmatism.
","Rant, Advice
SHARE:"
1420,"You know, before I came to NUS, I seriously thought it was the apex of Singapore intellectualism. But since coming here, I have been extremely disappointed... Not only are the people here generally dumb, they are shallow as well. And like 30-40% of the people straight up victims of the dunning krugger effect big time. Another 40% are just nerds. 10% smart foreigners and 10% smart locals. Rank 11? Is my bar too high or the people here really too low... Seriously, yall are pulling down the brand...
","Rant
SHARE:"
1421,"Response to #61564 

It is one thing to take a personal preference as to the type of entertainment you wish to consume, but it is another to diss and deprecate the local entertainment industry altogether. 

We are a generation that grew up watching local television shows - be it kids central, okto, channel 8, suria whatever. We are lucky enough to experience development in technology allowing us to access netflix, amazon prime and youtube. But didn't this freedom in choice come with age and exposure to technology? Aren't the young children today still doing the same? Don't we hope that they have the same, wonderful memories and childhood that we all did? 

Another point would be the local entertainment industry, as with traditional media everywhere, is struggling to retain viewership as it is. If we don't respect our local entertainment industry enough to at least leave it alone when it doesn't align with our preferences, who will? If we don't support fellow Singaporeans, who will? 

Last point I promise. There is still much value in ""tacky"" television dramas. For the older folk who continue to draw much joy from them, these programmes are necessary for them to first, keep up with the times and second, understand the pioneer/merdeka generation stuff/CPF stuff etc. Young people claim that the older generation doesn't understand them - think mental health issues, modern day stresses. What if these are woven into the television programmes? what if they help your extended family become less judgmental during family gatherings for example - Would you still say the same about it? 

Not everything is about you, or even your generation. Just because you and your peers or even family don't take to it, doesn't justify your going around despising local entertainment. 
","Rant
SHARE:"
1422,"I just took an MC from work today and I heard from my colleague that my boss made a statement ""why does she take MC so frequently?"". Do you still want me to go to office with my fever and make it worse with the very cold air-con? The worse thing is my colleague are all down with flu and have been still going to work and coughing and sneezing. I happen to catch the flu bug from them and it manifested into a fever (probably because my immune system is weaker). I just feel very unjust that people who are sick and turn up for work are seen as hardworkers and spread to people like me. And when it manifested into something worse and I take MC, my boss says I take MC very frequent (because my colleague turn up to work even though they are sick).
","Rant
SHARE:"
1423,"#61521 Speaking about inconsiderate behaviour I've also noticed queue-cutting behaviour at NUS's canteens recently. I've been through two ocassions at Deck and Terrace, there were 2-3 ppl in the queue in front of the stall about to order food, then out of nowhere some random student will just walk straight between the cashier and the queue as if the rest of us are invisible. When I confronted the person he/she just said that he/she didn't see us and I'm like ""nice try with that bs excuse"". Trust me if it happens the next time I'm not going to let this slide.
","Rant
SHARE:"
1424,"Just needed a place to get this out of my head. 

Let me first state the obvious; 
Money means everything. 

It not only has the ability to give you immediate material satisfaction, but also gives second, third and fourth chances in life. Didn't study hard in O Levels? Its fine, just go overseas to an easier education system, compete among the weaker students. Messed up your A Levels real bad and can't make it into a course you desire in a Singapore University? Just go overseas to a less competitive one, and come back maybe several years later.

How can you say overseas students are any less intelligent than local students (pre A-levels) some of you may comment. Lets be realistic here. The education system in Singapore is analogous to a sieve, with each major exam being a filter. At the PSLE, all students competed against one another. When it comes down to the A Levels, the strongest of us remain, fighting for those few places in the courses we wish to pursue. Most of the students flying overseas are those caught in the sieve.

Is the purpose of the post to criticise the education system? Ironically enough, it isn't. While most people like to poke at the system, saying it is ""elitist"" and ""unnecessary stress"", it cannot be denied that when entering ANY university, grades are the easiest, most tangible method of ranking us.

I am not talking about students who go to Cambridge, Imperial or those top grade universities. I do not criticise the students who took less completive courses overseas because there is some truth to wanting to see the world in your youth. I am not talking about scholars as they earned their places. I speak against those who took the easy way out, could afford to fly to an unknown, less competitive university, pursue the course they desire, and then fly back, with the smirk satisfaction that they have achieved their dream career. You however, are no better than me, and definitely should not think of coming back to Singapore. Your foreign degree should not be recognised in Singapore when trying to get work as you are a heck lot dumber than our students.

Yes, I am salty as heck. But if I cannot buy the chances you all were given, at least let me having the privilege of ranting for free.
","Rant
SHARE:"
1425,"I am also super stressed by CS2107 Assignment 3. I have completed the assignment but I get more questions from other students/peers than the assignment itself!

I have no clue how to start ANY of the questions. Some are literally directly asking for the solutions.

Anybody that can help? What should I do? Can the assignment duration be shorter next time? 
","Funny, Rant
SHARE:"
